match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.337,12.005,3,81,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:00:37,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.013,45.287,11,100,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:01:14,1,1,3,0,0,0,0,30,0,1,1,2,2,1,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.604,13.458,4,107,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:01:44,1,1,4,0,0,0,0,30,15,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.212,25.312,5,104,W,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:02:13,1,1,5,0,0,0,0,40,15,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.532,3.263,1,95,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:02:57,1,2,6,0,0,1,0,0,0,2,1,2,4,2,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.102,13.715,5,105,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:03:18,1,2,7,0,0,1,0,0,15,2,1,2,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.743,1,92,W,CTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:03:34,1,2,8,0,0,1,0,0,30,2,2,1,5,3,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.876,17.617,6,86,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:04:08,1,2,9,0,0,1,0,15,30,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.218,26.422,5,101,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:04:57,1,2,10,0,0,1,0,15,40,2,1,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.382,23.153,7,113,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:05:38,1,3,11,0,0,1,1,0,0,1,2,1,6,5,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.262,21.037,5,81,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:06:17,1,3,12,0,0,1,1,15,0,1,2,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.547,41.531,11,82,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:07:28,1,3,13,0,0,1,1,30,0,1,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.444,6.675,2,82,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:08:03,1,3,14,0,0,1,1,30,15,1,1,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.799,13.627,3,97,B,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:08:27,1,3,15,0,0,1,1,40,15,1,1,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.332,13.747,3,96,BW,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:09:58,1,4,16,0,0,2,1,0,0,2,1,2,9,7,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.316,15.637,5,104,W,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:10:26,1,4,17,0,0,2,1,0,15,2,1,2,9,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.418,10.164,3,100,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:10:46,1,4,18,0,0,2,1,0,30,2,1,1,10,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.068,8.799,2,102,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:11:06,1,4,19,0,0,2,1,15,30,2,1,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916,2.942,1,100,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:11:23,1,4,20,0,0,2,1,15,40,2,1,1,11,9,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.899,28.964,8,112,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:11:56,1,4,21,0,0,2,1,30,40,2,1,2,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.669,4.016,1,108,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:12:29,1,5,22,0,0,2,2,0,0,1,1,2,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.51,26.622,8,103,BC,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:13:02,1,5,23,0,0,2,2,0,15,1,1,2,11,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.749,20.62,6,100,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:13:33,1,5,24,0,0,2,2,0,30,1,2,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.002,24.208,6,85,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:14:16,1,5,25,0,0,2,2,0,40,1,1,2,11,14,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12.829,14.678,4,99,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:16:10,1,6,26,0,0,2,3,0,0,2,2,1,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.806,8.467,2,77,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:16:38,1,6,27,0,0,2,3,15,0,2,2,1,13,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.719,13.275,0,0,C,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:17:18,1,6,28,0,0,2,3,30,0,2,1,2,13,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.888,1,97,C,CTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:17:33,1,6,29,0,0,2,3,30,15,2,1,2,13,16,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.795,25.045,7,99,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:18:02,1,6,30,0,0,2,3,30,30,2,2,1,14,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.883,2.087,0,0,C,CTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:18:32,1,6,31,0,0,2,3,40,30,2,1,2,14,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.929,13.945,3,105,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:18:59,1,6,32,0,0,2,3,40,40,2,1,1,15,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.649,10.353,2,109,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:19:18,1,6,33,0,0,2,3,50,40,2,1,1,16,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.067,6.786,2,103,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:19:58,1,7,34,0,0,3,3,0,0,1,1,2,16,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.953,8.151,2,91,BW,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:20:21,1,7,35,0,0,3,3,0,15,1,1,2,16,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.021,13.57,2,104,W,CTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:20:46,1,7,36,0,0,3,3,0,30,1,2,2,16,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.933,41.498,12,82,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:21:42,1,7,37,0,0,3,3,0,40,1,1,1,17,20,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.489,25.131,7,99,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:22:25,1,7,38,0,0,3,3,15,40,1,2,2,17,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.751,7.169,2,82,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:24:04,1,8,39,0,0,3,4,0,0,2,1,2,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.469,9.961,3,100,BC,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:24:23,1,8,40,0,0,3,4,0,15,2,1,2,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.851,2.128,1,100,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:24:40,1,8,41,0,0,3,4,0,30,2,1,2,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565,6.785,1,108,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:24:58,1,8,42,0,0,3,4,0,40,2,2,2,17,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.29,10.521,3,83,BW,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:25:46,1,9,43,0,0,3,5,0,0,1,1,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.138,48.531,11,99,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:26:26,1,9,44,0,0,3,5,15,0,1,1,1,19,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.404,16.04,5,98,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:26:52,1,9,45,0,0,3,5,30,0,1,1,2,19,26,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.602,17.308,4,98,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:27:18,1,9,46,0,0,3,5,30,15,1,2,1,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.214,19.141,5,83,BC,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:27:55,1,9,47,0,0,3,5,40,15,1,1,2,20,27,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.718,17.41,6,96,BW,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:28:25,1,9,48,0,0,3,5,40,30,1,1,2,20,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.708,16.76,4,101,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:28:54,1,9,49,0,0,3,5,40,40,1,1,2,20,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.081,27.638,6,93,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:29:39,1,9,50,0,0,3,5,40,50,1,1,2,20,30,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,8.151,9.283,2,101,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:31:30,2,1,51,0,0,3,6,0,0,2,2,2,20,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.305,12.957,3,77,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:32:00,2,1,52,0,1,0,0,0,15,2,1,2,20,32,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223,6.314,3,110,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:32:20,2,1,53,0,1,0,0,0,30,2,2,1,21,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.15,16.52,4,87,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:32:54,2,1,54,0,1,0,0,15,30,2,1,2,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,2.82,1,100,W,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:33:12,2,1,55,0,1,0,0,15,40,2,2,2,21,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.508,17.382,3,93,C,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:34:08,2,2,56,0,1,0,1,0,0,1,1,1,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.457,17.146,3,102,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:34:34,2,2,57,0,1,0,1,15,0,1,1,2,22,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.385,30.553,10,99,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:35:08,2,2,58,0,1,0,1,15,15,1,1,1,23,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.393,22.515,3,106,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:35:36,2,2,59,0,1,0,1,30,15,1,1,2,23,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.335,46.681,12,101,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:36:44,2,2,60,0,1,0,1,30,30,1,1,2,23,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.52,10.458,2,94,W,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:37:14,2,2,61,0,1,0,1,30,40,1,1,1,24,37,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,0,14.057,13.04,5,104,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:37:45,2,2,62,0,1,0,1,40,40,1,1,2,24,38,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.448,32.226,6,94,W,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:38:21,2,2,63,0,1,0,1,40,50,1,1,2,24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.725,14.884,4,100,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:38:55,2,3,64,0,1,0,2,0,0,2,1,2,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.427,5.332,1,108,W,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:39:12,2,3,65,0,1,0,2,0,15,2,2,2,24,41,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.532,18.625,5,95,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:39:49,2,3,66,0,1,0,2,0,30,2,1,2,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.638,9.762,1,107,C,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:40:08,2,3,67,0,1,0,2,0,40,2,2,2,24,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,4.183,1,100,C,CTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:42:20,2,4,68,0,1,0,3,0,0,1,1,1,25,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.005,11.837,3,105,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:42:40,2,4,69,0,1,0,3,15,0,1,1,1,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.504,6.064,1,100,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:43:01,2,4,70,0,1,0,3,30,0,1,1,2,26,44,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.49,18.561,4,94,W,CTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:43:27,2,4,71,0,1,0,3,30,15,1,1,1,27,44,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.91,45.194,7,106,W,CTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:44:03,2,4,72,0,1,0,3,40,15,1,1,2,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.472,14.809,4,105,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:44:29,2,4,73,0,1,0,3,40,30,1,2,2,27,46,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.466,15.98,6,86,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:45:17,2,4,74,0,1,0,3,40,40,1,2,2,27,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.658,15.86,4,77,B,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:46:00,2,4,75,0,1,0,3,40,50,1,2,1,28,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.161,28.88,7,82,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:46:46,2,4,76,0,1,0,3,40,40,1,2,2,28,48,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.718,37.662,8,83,B,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:47:37,2,4,77,0,1,0,3,40,50,1,1,1,29,48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,28.875,30.455,7,107,W,CTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:48:16,2,4,78,0,1,0,3,40,40,1,1,1,30,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.373,14.669,3,88,BW,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:48:49,2,4,79,0,1,0,3,50,40,1,2,2,30,49,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997,3.406,2,80,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:49:22,2,4,80,0,1,0,3,40,40,1,1,2,30,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.446,31.772,8,107,C,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:50:00,2,4,81,0,1,0,3,40,50,1,2,1,31,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.758,3.25,1,79,BC,NCTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:50:44,2,4,82,0,1,0,3,40,40,1,1,2,31,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.71,12.908,2,94,W,CTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:51:09,2,4,83,0,1,0,3,40,50,1,2,2,31,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,18.845,22.914,6,77,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:52:00,2,5,84,0,1,0,4,0,0,2,1,2,31,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.826,4.776,1,108,W,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:52:18,2,5,85,0,1,0,4,0,15,2,2,2,31,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.893,14.363,3,90,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:53:02,2,5,86,0,1,0,4,0,30,2,1,2,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458,4.819,1,113,W,NCTL,D
