x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,label,match_id,turning_point,match_performance
15,1,1,1,0,0,0.0,7.434,1,1,0.8529551912568306,1,2023-wimbledon-2602,1,0.13792399999999994
30,1,1,1,0,0,0.0,3.736,1,1,1.099603825136612,1,2023-wimbledon-2602,1,0.41469599999999984
40,1,1,1,0,0,0.0,1.309,1,1,3.4279491803278686,1,2023-wimbledon-2602,0,0.598674
0,1,0,0,0,1,0.0,6.561,0,0,5.554354098360655,0,2023-wimbledon-2602,1,-1.3228540000000002
-15,0,0,0,0,1,0.0,25.649,0,0,3.654768306010929,0,2023-wimbledon-2602,1,-1.266086
-30,0,0,0,0,1,0.0,6.444,0,0,0.7444174863387976,1,2023-wimbledon-2602,0,-1.2222160000000002
-15,0,0,0,0,1,0.0,8.187,0,0,0.7246721311475411,1,2023-wimbledon-2602,0,-1.021618
0,1,0,0,0,1,0.0,41.12,0,1,-0.049511475409836136,0,2023-wimbledon-2602,1,-2.16668
-10,0,0,0,0,1,0.0,38.473,0,1,-0.19758032786885255,0,2023-wimbledon-2602,0,-1.7306219999999999
0,1,0,0,1,1,0.0,40.121,1,1,0.38594699453551917,0,2023-wimbledon-2602,0,-1.687694
-15,0,0,0,1,1,0.0,9.013,1,1,-2.4096387978142073,0,2023-wimbledon-2602,1,-0.928182
-30,0,0,0,1,1,0.0,4.442,1,1,-4.761737158469946,0,2023-wimbledon-2602,0,-1.089188
-40,0,0,0,1,1,0.0,0.772,1,0,-4.817009836065573,0,2023-wimbledon-2602,0,-0.8278079999999999
0,1,0,0,0,0,0.0,10.013,0,1,-5.886004371584698,0,2023-wimbledon-2602,1,-1.049182
-15,0,0,0,0,0,0.0,26.617,0,0,-5.202090710382513,0,2023-wimbledon-2602,1,-0.597638
-30,0,0,0,0,0,0.0,1.311,0,1,-4.959365027322404,0,2023-wimbledon-2602,1,-0.8283539999999999
-40,0,0,0,0,0,0.0,5.102,0,0,-4.749834972677595,0,2023-wimbledon-2602,0,-0.671428
0,1,0,0,0,0,0.0,4.003,1,0,-3.5248672131147543,1,2023-wimbledon-2602,1,-0.14804200000000006
15,1,0,0,0,0,0.0,41.077,1,0,-1.2549513661202185,1,2023-wimbledon-2602,0,-0.442078
30,1,0,0,0,0,0.0,15.592,1,1,2.0989377049180327,0,2023-wimbledon-2602,0,-0.2202880000000001
15,1,0,0,0,0,0.0,3.888,1,1,1.81855956284153,1,2023-wimbledon-2602,0,-0.281432
25,1,0,0,0,0,0.0,3.547,1,1,3.4792147540983605,1,2023-wimbledon-2602,0,-0.12665800000000002
0,1,0,1,0,1,1.0,0.89,0,1,3.54973606557377,0,2023-wimbledon-2602,0,-0.7484600000000002
-15,0,0,1,0,1,1.0,11.118,0,1,0.45711857923497257,1,2023-wimbledon-2602,1,-0.567652
0,1,0,1,0,1,1.0,23.341,0,0,2.9888497267759564,0,2023-wimbledon-2602,0,-0.7027740000000002
-15,0,0,1,0,1,1.0,10.766,0,0,0.7406661202185792,1,2023-wimbledon-2602,0,-0.20272400000000004
0,1,0,1,0,1,1.0,79.988,0,1,-0.11027267759562857,0,2023-wimbledon-2602,1,-1.8558320000000004
-10,0,0,1,0,1,1.0,35.902,0,0,-0.2988540983606556,1,2023-wimbledon-2602,0,-0.4796280000000001
0,1,0,1,0,1,1.0,82.771,0,1,-0.23283005464480883,0,2023-wimbledon-2602,0,-1.894794
-10,0,0,1,0,1,1.0,10.961,0,1,-0.5083612021857924,1,2023-wimbledon-2602,1,-0.49045400000000006
0,1,0,1,0,1,1.0,6.423,0,0,-0.5425065573770487,1,2023-wimbledon-2602,0,-0.4659220000000002
10,1,0,1,0,1,1.0,31.223,0,0,1.7670196721311477,1,2023-wimbledon-2602,0,-0.6631220000000001
0,1,0,1,0,0,0.0,5.12,1,1,3.6772480874316944,0,2023-wimbledon-2602,0,-0.36768
-15,0,0,1,0,0,0.0,21.946,1,1,4.450236065573771,0,2023-wimbledon-2602,1,-0.279244
-30,0,0,1,0,0,0.0,12.212,1,0,1.9347814207650276,1,2023-wimbledon-2602,0,-0.00796799999999992
-15,0,0,1,0,0,0.0,2.306,1,1,2.3928415300546444,1,2023-wimbledon-2602,0,-0.0042839999999999545
0,1,0,1,0,0,0.0,18.578,1,1,0.03143934426229539,0,2023-wimbledon-2602,0,-0.556092
-10,0,0,1,0,0,0.0,21.769,1,1,-0.0988174863387978,1,2023-wimbledon-2602,0,-0.20176599999999995
0,1,0,1,0,0,0.0,15.505,1,1,2.577411475409836,1,2023-wimbledon-2602,0,-0.5130699999999999
10,1,0,1,0,0,0.0,3.88,1,0,2.627498907103825,1,2023-wimbledon-2602,0,0.15968
0,1,0,1,0,0,0.0,37.62,0,1,4.25694262295082,0,2023-wimbledon-2602,0,-1.27968
-15,0,0,1,0,0,0.0,13.056,0,1,4.9830131147540975,1,2023-wimbledon-2602,0,-0.6117839999999999
0,1,0,1,0,0,0.0,8.614,0,0,4.601155737704919,0,2023-wimbledon-2602,0,-0.513596
-15,0,0,1,0,0,0.0,17.657,0,1,2.4386967213114756,1,2023-wimbledon-2602,0,-0.676198
0,1,0,1,0,0,0.0,15.055,0,1,0.03183989071038255,1,2023-wimbledon-2602,1,-0.96377
10,1,0,1,0,0,0.0,6.257,0,0,2.236474316939891,1,2023-wimbledon-2602,0,-0.330598
0,1,0,0,0,0,0.0,14.978,1,1,5.690666666666666,0,2023-wimbledon-2602,1,-0.661692
-15,0,0,0,0,0,0.0,11.005,1,0,5.913432786885245,1,2023-wimbledon-2602,0,0.07793
0,1,0,0,0,0,0.0,5.821,1,1,5.9907267759562846,1,2023-wimbledon-2602,1,-0.5334939999999999
15,1,0,0,0,0,0.0,3.136,1,1,6.4023142076502735,1,2023-wimbledon-2602,1,-0.27090400000000003
25,1,0,0,0,0,0.0,3.474,1,0,2.5531775956284153,1,2023-wimbledon-2602,0,0.23436399999999996
0,1,0,0,0,1,0.0,8.072,0,1,8.70847431693989,0,2023-wimbledon-2602,1,-1.704008
-15,0,0,0,0,1,0.0,30.261,0,1,6.816492349726777,0,2023-wimbledon-2602,1,-1.6906539999999999
-30,0,0,0,0,1,0.0,28.17,0,1,3.9090934426229516,0,2023-wimbledon-2602,1,-1.88638
-40,0,0,0,0,1,0.0,1.07,0,1,1.7778841530054654,0,2023-wimbledon-2602,0,-1.65698
0,1,0,0,0,0,0.0,4.987,1,1,-0.476966666666666,1,2023-wimbledon-2602,0,-0.5218180000000001
15,1,0,0,0,0,0.0,5.365,1,0,1.7662366120218578,1,2023-wimbledon-2602,1,0.05788999999999994
30,1,0,0,0,0,0.0,3.855,1,1,4.213274863387977,1,2023-wimbledon-2602,1,-0.055970000000000075
40,1,0,0,0,0,0.0,4.687,1,1,6.576855737704919,1,2023-wimbledon-2602,0,0.08238199999999996
0,1,0,0,0,1,0.0,15.862,0,1,5.48418306010929,0,2023-wimbledon-2602,1,-1.813068
-15,0,0,0,0,1,0.0,10.561,0,0,3.5248617486338802,1,2023-wimbledon-2602,0,-1.054854
0,1,0,0,0,1,0.0,2.167,0,1,2.8467923497267753,0,2023-wimbledon-2602,0,-1.6213380000000002
-15,0,0,0,0,1,0.0,12.519,0,0,0.8096622950819674,1,2023-wimbledon-2602,0,-1.082266
0,1,0,0,0,1,0.0,9.395,0,0,0.0013655737704918458,0,2023-wimbledon-2602,0,-1.36253
-10,0,0,0,0,1,0.0,11.603,0,1,0.12407540983606567,0,2023-wimbledon-2602,0,-1.3544420000000001
0,1,0,1,0,0,1.0,17.46,1,1,-1.4111459016393442,1,2023-wimbledon-2602,0,0.15855999999999992
15,1,0,1,0,0,1.0,5.001,1,1,0.928307650273224,1,2023-wimbledon-2602,0,0.557986
30,1,0,1,0,0,1.0,3.516,1,1,1.1515010928961753,1,2023-wimbledon-2602,1,0.8037759999999999
40,1,0,1,0,0,1.0,11.541,1,0,3.45751912568306,0,2023-wimbledon-2602,0,1.2014259999999999
25,1,0,1,0,0,1.0,12.42,1,0,2.9362125683060105,0,2023-wimbledon-2602,0,0.9641199999999999
10,1,0,1,0,0,1.0,3.975,1,1,0.017480327868852855,1,2023-wimbledon-2602,1,0.49735000000000007
0,1,0,0,0,0,0.0,18.517,0,0,-0.027854644808743112,1,2023-wimbledon-2602,0,-0.808238
15,1,0,0,0,0,0.0,19.217,0,1,0.024411475409835584,1,2023-wimbledon-2602,1,-0.953038
30,1,0,0,0,0,0.0,35.332,0,1,2.5895928961748633,0,2023-wimbledon-2602,0,-0.953648
15,1,0,0,0,0,0.0,12.243,0,1,3.088069945355191,0,2023-wimbledon-2602,0,-0.855402
0,1,0,0,0,0,0.0,16.047,0,1,-0.11317540983606542,0,2023-wimbledon-2602,1,-1.133658
-10,0,0,0,0,0,0.0,25.942,0,1,-2.2358546448087426,1,2023-wimbledon-2602,1,-0.873188
0,1,0,0,0,0,0.0,21.547,0,0,-2.0974590163934423,1,2023-wimbledon-2602,1,-0.850658
10,1,0,0,0,0,0.0,75.916,0,0,0.21850874316939886,0,2023-wimbledon-2602,0,-1.461824
0,1,0,0,0,0,0.0,18.937,0,1,-0.28109781420765023,1,2023-wimbledon-2602,1,-1.174118
10,1,0,0,0,0,0.0,13.604,0,1,1.81711912568306,0,2023-wimbledon-2602,0,-0.949456
0,1,0,0,0,0,0.0,20.806,0,1,-0.40927431693989064,0,2023-wimbledon-2602,0,-1.200284
-10,0,0,0,0,0,0.0,20.504,0,0,-2.555846994535519,1,2023-wimbledon-2602,0,-0.437056
0,1,0,0,0,0,0.0,9.529,0,1,0.08961748633879786,1,2023-wimbledon-2602,0,-1.0424060000000002
10,1,0,0,0,0,0.0,38.129,0,1,0.10297814207650297,1,2023-wimbledon-2602,0,-1.2928060000000001
0,1,0,1,0,0,0.0,6.047,1,1,4.439990163934425,1,2023-wimbledon-2602,1,-0.380658
15,1,0,1,0,0,0.0,4.359,1,0,7.40427213114754,1,2023-wimbledon-2602,0,0.22797399999999995
30,1,0,1,0,0,0.0,13.341,1,0,8.208573224043715,1,2023-wimbledon-2602,1,0.3272259999999999
40,1,0,1,0,0,0.0,17.109,1,1,9.113271038251366,0,2023-wimbledon-2602,0,0.06447399999999992
25,1,0,1,0,0,0.0,16.008,1,0,3.964066666666665,1,2023-wimbledon-2602,0,0.21488799999999997
0,1,0,1,0,0,0.0,27.806,0,1,4.256169398907104,1,2023-wimbledon-2602,0,-1.142284
15,1,0,1,0,0,0.0,4.875,0,1,4.52081475409836,0,2023-wimbledon-2602,0,-0.5962500000000001
0,1,0,1,0,0,0.0,7.021,0,0,2.4138939890710382,1,2023-wimbledon-2602,0,-0.491294
15,1,0,1,0,0,0.0,21.693,0,1,4.900418579234971,0,2023-wimbledon-2602,0,-0.831702
0,1,0,1,0,0,0.0,8.403,0,1,0.28119125683060114,1,2023-wimbledon-2602,0,-0.870642
10,1,0,1,0,0,0.0,1.071,0,1,0.025689617486338825,0,2023-wimbledon-2602,0,-0.6179939999999999
0,1,0,1,0,0,0.0,23.778,0,0,0.06031475409836074,1,2023-wimbledon-2602,1,-0.725892
10,1,0,1,0,0,0.0,31.839,0,1,0.01682513661202198,0,2023-wimbledon-2602,0,-1.048746
0,1,0,1,0,0,0.0,10.802,0,1,0.0778961748633879,0,2023-wimbledon-2602,0,-0.904228
-10,0,0,1,0,0,0.0,8.73,0,0,-2.0046524590163934,0,2023-wimbledon-2602,0,-0.11622
0,1,1,1,0,1,0.0,15.066,1,0,0.10949398907103833,1,2023-wimbledon-2602,0,-0.515924
15,1,1,1,0,1,0.0,11.54,1,0,0.39297759562841544,1,2023-wimbledon-2602,0,-0.24156000000000016
30,1,1,1,0,1,0.0,16.607,1,0,2.7180377049180326,1,2023-wimbledon-2602,1,-0.08749800000000013
40,1,1,1,0,1,0.0,22.937,1,1,5.109422404371584,0,2023-wimbledon-2602,0,-0.38611800000000013
25,1,1,1,0,1,0.0,19.986,1,1,2.92296994535519,0,2023-wimbledon-2602,0,-0.5698040000000002
10,1,1,1,0,1,0.0,0.627,1,1,-0.11353989071038233,1,2023-wimbledon-2602,0,-0.5237780000000001
0,1,0,1,0,1,0.0,25.368,0,1,-0.022899453551912554,1,2023-wimbledon-2701,0,-1.790152
15,1,0,1,0,1,0.0,16.527,0,0,0.0688830601092899,0,2023-wimbledon-2701,0,-1.0813780000000002
0,1,0,1,0,1,0.0,17.51,0,0,0.51798087431694,1,2023-wimbledon-2701,0,-1.3201400000000003
15,1,0,1,0,1,0.0,41.268,0,1,3.2117284153005463,0,2023-wimbledon-2701,0,-1.7877520000000002
0,1,0,1,0,1,0.0,6.628,0,0,-0.16506448087431674,0,2023-wimbledon-2701,1,-1.1677920000000002
-10,0,0,1,0,1,0.0,7.882,0,1,-2.436190163934426,0,2023-wimbledon-2701,0,-1.1463480000000001
0,1,0,0,0,1,1.0,13.85,1,1,-1.749392896174863,1,2023-wimbledon-2701,1,-0.6289
15,1,0,0,0,1,1.0,25.07,1,1,-1.576235519125683,0,2023-wimbledon-2701,0,-0.5609800000000003
0,1,0,0,0,1,1.0,33.337,1,1,-1.5484010928961744,0,2023-wimbledon-2701,0,-0.9017180000000001
-15,0,0,0,0,1,1.0,16.987,1,1,-1.9148327868852457,0,2023-wimbledon-2701,1,-0.348818
-25,0,0,0,0,1,1.0,4.486,1,1,-2.7933978142076508,1,2023-wimbledon-2701,0,-0.3238039999999999
-10,0,0,0,0,1,1.0,28.77,1,1,-2.8302765027322394,0,2023-wimbledon-2701,0,-0.4387800000000001
0,1,0,0,0,1,0.0,23.117,0,1,-3.534583606557377,0,2023-wimbledon-2701,0,-1.914638
-15,0,0,0,0,1,0.0,8.833,0,0,-3.2137103825136606,1,2023-wimbledon-2701,0,-1.030662
0,1,0,0,0,1,0.0,3.925,0,0,-0.8808688524590164,0,2023-wimbledon-2701,0,-1.2859500000000001
-15,0,0,0,0,1,0.0,7.922,0,0,-3.1217158469945354,0,2023-wimbledon-2701,1,-1.017908
-25,0,0,0,0,1,0.0,18.37,0,0,-2.1364316939890706,1,2023-wimbledon-2701,0,-1.31418
-10,0,0,0,0,1,0.0,13.155,0,0,0.07013661202185802,1,2023-wimbledon-2701,0,-1.01617
0,1,0,0,0,1,0.0,21.693,0,0,0.11156502732240459,1,2023-wimbledon-2701,0,-1.534702
10,1,0,0,0,1,0.0,40.648,0,0,2.3622677595628416,0,2023-wimbledon-2701,0,-1.650072
0,1,0,0,0,1,0.0,18.062,0,1,2.3628300546448093,0,2023-wimbledon-2701,0,-1.843868
-10,0,0,0,0,1,0.0,9.671,0,1,-0.15785027322404346,1,2023-wimbledon-2701,0,-1.327394
0,1,0,0,0,1,0.0,16.403,0,0,-0.19769945355191262,1,2023-wimbledon-2701,0,-1.460642
10,1,0,0,0,1,0.0,18.107,0,0,-0.25832131147541004,1,2023-wimbledon-2701,0,-1.334498
0,1,0,1,0,1,1.0,12.092,1,1,3.2904136612021855,0,2023-wimbledon-2701,1,-0.4482880000000002
-15,0,0,1,0,1,1.0,21.088,1,1,3.5670754098360664,1,2023-wimbledon-2701,0,-0.250232
0,1,0,1,0,1,1.0,28.781,1,0,3.7685153005464485,1,2023-wimbledon-2701,1,-0.3219340000000002
15,1,0,1,0,1,1.0,70.185,1,0,4.348592896174863,0,2023-wimbledon-2701,1,-0.67659
0,1,0,1,0,1,1.0,52.919,1,1,-1.0573437158469943,0,2023-wimbledon-2701,0,-1.019866
-10,0,0,1,0,1,1.0,50.061,1,0,-1.1184551912568303,1,2023-wimbledon-2701,1,-0.22085400000000005
0,1,0,1,0,1,1.0,43.118,1,1,-0.08886557377049153,0,2023-wimbledon-2701,0,-0.8826520000000003
-10,0,0,1,0,1,1.0,12.882,1,0,-2.9578950819672127,1,2023-wimbledon-2701,0,0.2996519999999999
0,1,0,1,0,1,1.0,58.849,1,1,0.9442016393442624,0,2023-wimbledon-2701,1,-1.1028860000000003
-10,0,0,1,0,1,1.0,6.524,1,1,0.3465841530054643,1,2023-wimbledon-2701,1,0.028663999999999912
0,1,0,1,0,1,1.0,37.097,1,1,-0.882901639344262,0,2023-wimbledon-2701,0,-0.7983580000000001
-10,0,0,1,0,1,1.0,3.533,1,1,-1.1633256830601089,1,2023-wimbledon-2701,0,0.07053799999999993
0,1,0,1,0,1,1.0,26.328,1,1,-1.2265699453551913,1,2023-wimbledon-2701,0,-0.6475920000000002
10,1,0,1,0,1,1.0,24.744,1,1,2.321601092896175,1,2023-wimbledon-2701,0,-0.4754160000000001
0,1,0,1,0,0,0.5,11.526,0,1,3.3292043715846993,0,2023-wimbledon-2701,0,-0.564864
-15,0,0,1,0,0,0.5,40.179,0,0,4.500366120218578,0,2023-wimbledon-2701,0,-0.2820060000000001
-30,0,0,1,0,0,0.5,1.266,0,1,1.7558038251366126,0,2023-wimbledon-2701,1,-0.32222399999999995
-40,0,0,1,0,0,0.5,26.328,0,1,-0.5950196721311474,1,2023-wimbledon-2701,0,-0.8230919999999999
-25,0,0,1,0,0,0.5,19.95,0,0,-2.213169945355191,0,2023-wimbledon-2701,1,-0.14880000000000002
0,1,0,0,0,1,0.0,15.453,1,0,-0.8754327868852457,0,2023-wimbledon-2701,1,-0.9903420000000001
-15,0,0,0,0,1,0.0,17.143,1,1,-0.7578628415300543,0,2023-wimbledon-2701,1,-1.050002
-30,0,0,0,0,1,0.0,7.952,1,1,-1.0810486338797813,0,2023-wimbledon-2701,1,-1.146328
-40,0,0,0,0,1,0.0,24.522,1,1,-3.5491775956284144,0,2023-wimbledon-2701,0,-1.528308
0,1,0,1,0,0,1.0,23.801,0,0,-4.873560655737704,1,2023-wimbledon-2701,0,-0.027214000000000047
15,1,0,1,0,0,1.0,8.067,0,1,-2.435591256830601,1,2023-wimbledon-2701,1,0.05806199999999995
30,1,0,1,0,0,1.0,5.451,0,0,-0.036536612021858234,1,2023-wimbledon-2701,1,0.6796859999999999
40,1,0,1,0,0,1.0,24.172,0,1,2.3356306010928964,1,2023-wimbledon-2701,0,0.2075919999999999
0,1,0,0,0,0,1.0,7.999,1,0,6.021378142076503,0,2023-wimbledon-2701,1,0.49501399999999995
-15,0,0,0,0,0,1.0,4.244,1,0,4.005954098360656,1,2023-wimbledon-2701,0,0.8715839999999999
0,1,0,0,0,0,1.0,24.995,1,0,3.70526174863388,1,2023-wimbledon-2701,1,0.2570699999999999
15,1,0,0,0,0,1.0,4.839,1,1,4.3964622950819665,1,2023-wimbledon-2701,1,0.4042539999999999
25,1,0,0,0,0,1.0,5.899,1,1,2.8469207650273223,1,2023-wimbledon-2701,0,0.539414
0,1,0,0,0,0,0.0,14.938,0,0,6.5735519125683055,1,2023-wimbledon-2701,0,-0.758132
15,1,0,0,0,0,0.0,26.601,0,0,7.109128415300546,0,2023-wimbledon-2701,0,-0.6964140000000001
0,1,0,0,0,0,0.0,19.874,0,1,4.674313114754098,1,2023-wimbledon-2701,0,-1.187236
15,1,0,0,0,0,0.0,24.674,0,1,3.6957453551912565,1,2023-wimbledon-2701,0,-1.029436
25,1,0,0,0,0,0.0,22.988,0,1,2.2561448087431692,1,2023-wimbledon-2701,0,-0.855832
0,1,0,0,0,0,0.0,15.914,1,1,4.908114207650272,1,2023-wimbledon-2701,1,-0.674796
15,1,0,0,0,0,0.0,3.409,1,0,8.098803278688525,1,2023-wimbledon-2701,1,0.08527399999999996
30,1,0,0,0,0,0.0,7.163,1,0,8.906094535519125,1,2023-wimbledon-2701,0,0.2577179999999999
40,1,0,0,0,0,0.0,4.467,1,1,9.637562295081967,1,2023-wimbledon-2701,0,0.08546199999999998
0,1,0,0,0,0,0.0,18.256,0,1,9.563779781420765,1,2023-wimbledon-2701,0,-1.164584
15,1,0,0,0,0,0.0,16.56,0,1,10.00512950819672,1,2023-wimbledon-2701,1,-0.91584
30,1,0,0,0,0,0.0,23.718,0,0,10.544253551912568,0,2023-wimbledon-2701,0,-0.4310520000000001
15,1,0,0,0,0,0.0,4.163,0,1,7.889238797814207,0,2023-wimbledon-2701,0,-0.7422820000000001
0,1,0,0,0,0,0.0,23.191,0,0,0.03636284153005517,1,2023-wimbledon-2701,0,-0.8736740000000001
10,1,0,0,0,0,0.0,15.046,0,1,0.07025464480874327,1,2023-wimbledon-2701,0,-0.969644
0,1,0,1,1,1,0.0,3.57,1,0,4.263050273224044,1,2023-wimbledon-2701,0,-0.65998
15,1,0,1,1,1,0.0,6.983,1,1,6.9526016393442625,1,2023-wimbledon-2701,0,-0.842762
30,1,0,1,1,1,0.0,4.331,1,1,9.867320765027323,1,2023-wimbledon-2701,1,-0.5806340000000001
40,1,0,1,1,1,0.0,6.952,1,0,10.608358469945356,0,2023-wimbledon-2701,0,-0.10732800000000003
25,1,0,1,1,1,0.0,18.624,1,0,3.5882972677595633,0,2023-wimbledon-2701,0,-0.495736
10,1,0,1,1,1,0.0,14.848,1,1,-0.08333661202185805,0,2023-wimbledon-2701,1,-1.027872
0,1,0,1,1,1,0.0,2.561,1,0,-2.6421775956284157,0,2023-wimbledon-2701,1,-0.6458540000000002
-10,0,0,1,1,1,0.0,4.3,1,1,-5.128910382513661,1,2023-wimbledon-2701,0,-0.6312
0,1,0,1,1,1,0.0,31.918,1,0,-2.6721890710382508,0,2023-wimbledon-2701,1,-1.0568520000000001
-10,0,0,1,1,1,0.0,57.146,1,1,-2.8174754098360655,0,2023-wimbledon-2701,1,-1.371044
0,1,0,0,0,0,0.0,51.161,0,1,-0.6139081967213114,0,2023-wimbledon-2701,0,-1.625254
-15,0,0,0,0,0,0.0,26.747,0,0,-0.7696999999999994,0,2023-wimbledon-2701,1,-0.5994579999999999
-30,0,0,0,0,0,0.0,24.456,0,0,-3.1742967213114746,0,2023-wimbledon-2701,1,-0.792384
-40,0,0,0,0,0,0.0,9.098,0,1,-2.758120218579234,0,2023-wimbledon-2701,1,-1.087372
0,1,0,1,0,1,1.0,17.592,1,1,-0.9186284153005466,1,2023-wimbledon-2701,1,-0.5252880000000002
15,1,0,1,0,1,1.0,14.374,1,0,1.7829158469945359,0,2023-wimbledon-2701,0,0.10476399999999986
0,1,0,1,0,1,1.0,41.641,1,1,1.6307737704918035,0,2023-wimbledon-2701,0,-0.8619740000000001
-15,0,0,1,0,1,1.0,27.023,1,0,0.8654595628415305,1,2023-wimbledon-2701,0,0.02667799999999998
0,1,0,1,0,1,1.0,9.405,1,0,-0.4355415300546449,0,2023-wimbledon-2701,0,-0.05067000000000016
-10,0,0,1,0,1,1.0,14.031,1,1,-2.953026229508197,0,2023-wimbledon-2701,0,-0.07643400000000011
0,1,0,0,0,1,0.0,17.191,0,1,-0.18474644808743146,1,2023-wimbledon-2701,0,-1.831674
15,1,0,0,0,1,0.0,4.31,0,0,2.8014644808743174,1,2023-wimbledon-2701,1,-1.0663400000000003
30,1,0,0,0,1,0.0,34.056,0,1,2.39904262295082,0,2023-wimbledon-2701,0,-1.6177839999999999
15,1,0,0,0,1,0.0,10.565,0,0,2.4040311475409837,0,2023-wimbledon-2701,0,-1.1539100000000002
0,1,0,0,0,1,0.0,15.355,0,0,-0.13075191256830604,1,2023-wimbledon-2701,0,-1.4459700000000002
10,1,0,0,0,1,0.0,56.564,0,1,-0.12461420765027317,1,2023-wimbledon-2701,1,-2.2328959999999998
0,1,0,0,1,1,1.0,10.131,1,1,2.134733333333334,1,2023-wimbledon-2701,1,-0.5688340000000001
15,1,0,0,1,1,1.0,39.246,1,1,4.877185245901639,1,2023-wimbledon-2701,1,-0.7514440000000002
30,1,0,0,1,1,1.0,2.92,1,0,8.988683606557377,0,2023-wimbledon-2701,1,0.34211999999999987
15,1,0,0,1,1,1.0,34.251,1,0,6.978722950819673,0,2023-wimbledon-2701,0,-0.32151400000000013
0,1,0,0,1,1,1.0,11.514,1,0,0.7720333333333337,1,2023-wimbledon-2701,0,-0.22819600000000012
10,1,0,0,1,1,1.0,34.211,1,1,0.7549103825136615,1,2023-wimbledon-2701,0,-0.755954
0,1,0,0,0,1,0.0,27.373,0,0,0.8965398907103823,0,2023-wimbledon-2701,1,-1.614222
-15,0,0,0,0,1,0.0,21.0,0,0,1.1625240437158473,1,2023-wimbledon-2701,0,-1.201
0,1,0,0,0,1,0.0,13.004,0,0,4.16670218579235,1,2023-wimbledon-2701,1,-1.413056
15,1,0,0,0,1,0.0,3.631,0,0,4.201603278688524,0,2023-wimbledon-2701,0,-1.0568340000000003
0,1,0,0,0,1,0.0,1.175,0,1,0.032828961748633895,0,2023-wimbledon-2701,1,-1.60745
-10,0,0,0,0,1,0.0,20.515,0,1,0.21586010928961788,0,2023-wimbledon-2701,0,-1.4792100000000001
0,1,0,1,1,1,0.0,6.422,1,1,-0.6667032786885246,1,2023-wimbledon-2701,0,-1.059908
15,1,0,1,1,1,0.0,1.042,1,1,-0.5104994535519123,1,2023-wimbledon-2701,0,-0.7595880000000002
30,1,0,1,1,1,0.0,4.391,1,0,1.8048344262295082,0,2023-wimbledon-2701,0,-0.22147400000000012
15,1,0,1,1,1,0.0,7.877,1,1,1.55581912568306,1,2023-wimbledon-2701,0,-0.855278
25,1,0,1,1,1,0.0,5.223,1,0,2.523362841530054,1,2023-wimbledon-2701,0,-0.30812200000000006
0,1,0,0,0,0,0.0,12.391,0,1,2.570331147540984,1,2023-wimbledon-2701,0,-1.082474
15,1,0,0,0,0,0.0,16.329,0,1,2.6243098360655734,0,2023-wimbledon-2701,0,-0.912606
0,1,0,0,0,0,0.0,10.307,0,0,3.2654191256830596,1,2023-wimbledon-2701,0,-0.6932980000000001
15,1,0,0,0,0,0.0,15.603,0,1,2.9133983606557377,0,2023-wimbledon-2701,0,-0.9024420000000001
0,1,0,0,0,0,0.0,8.856,0,1,-0.024374863387978007,1,2023-wimbledon-2701,0,-1.032984
10,1,0,0,0,0,0.0,17.062,0,0,-0.0632797814207649,1,2023-wimbledon-2701,0,-0.637868
0,1,0,1,1,1,1.0,38.604,1,1,3.9737945355191258,1,2023-wimbledon-2701,1,-0.8114560000000002
15,1,0,1,1,1,1.0,12.737,1,1,5.583527868852459,1,2023-wimbledon-2701,0,-0.22431800000000013
30,1,0,1,1,1,1.0,40.082,1,1,8.596660655737706,1,2023-wimbledon-2701,0,-0.38214800000000015
40,1,0,1,1,1,1.0,1.522,1,0,9.892730601092897,0,2023-wimbledon-2701,0,0.667692
25,1,0,1,1,1,1.0,20.288,1,1,5.204546994535519,1,2023-wimbledon-2701,0,-0.18003200000000008
