x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,label,match_id,turning_point,win_predict
0,1,1,1,0,0,0.0,11.09,1,0,-1.48193825136612,1,2023-wimbledon-2602,0,7.38817
15,1,1,1,0,0,0.0,7.434,1,1,0.8529551912568306,1,2023-wimbledon-2602,1,-21.174958
30,1,1,1,0,0,0.0,3.736,1,1,1.099603825136612,1,2023-wimbledon-2602,1,-49.85683199999999
40,1,1,1,0,0,0.0,1.309,1,1,3.4279491803278686,1,2023-wimbledon-2602,0,-68.95458299999997
0,1,0,0,0,1,0.0,6.561,0,0,5.554354098360655,0,2023-wimbledon-2602,1,4.066892999999999
-15,0,0,0,0,1,0.0,25.649,0,0,3.654768306010929,0,2023-wimbledon-2602,1,42.101836999999996
-30,0,0,0,0,1,0.0,6.444,0,0,0.7444174863387976,1,2023-wimbledon-2602,0,56.744172
-15,0,0,0,0,1,0.0,8.187,0,0,0.7246721311475411,1,2023-wimbledon-2602,0,31.397630999999997
0,1,0,0,0,1,0.0,41.12,0,1,-0.049511475409836136,0,2023-wimbledon-2602,1,25.34456
-10,0,0,0,0,1,0.0,38.473,0,1,-0.19758032786885255,0,2023-wimbledon-2602,0,41.250949000000006
0,1,0,0,1,1,0.0,40.121,1,1,0.38594699453551917,0,2023-wimbledon-2602,0,24.692173
-15,0,0,0,1,1,0.0,9.013,1,1,-2.4096387978142073,0,2023-wimbledon-2602,1,31.956968999999997
-30,0,0,0,1,1,0.0,4.442,1,1,-4.761737158469946,0,2023-wimbledon-2602,0,55.569946
-40,0,0,0,1,1,0.0,0.772,1,0,-4.817009836065573,0,2023-wimbledon-2602,0,70.837236
0,1,0,0,0,0,0.0,10.013,0,1,-5.886004371584698,0,2023-wimbledon-2602,1,6.311969
-15,0,0,0,0,0,0.0,26.617,0,0,-5.202090710382513,0,2023-wimbledon-2602,1,42.731221
-30,0,0,0,0,0,0.0,1.311,0,1,-4.959365027322404,0,2023-wimbledon-2602,1,53.726643
-40,0,0,0,0,0,0.0,5.102,0,0,-4.749834972677595,0,2023-wimbledon-2602,0,73.567526
0,1,0,0,0,0,0.0,4.003,1,0,-3.5248672131147543,1,2023-wimbledon-2602,1,2.7178389999999997
15,1,0,0,0,0,0.0,41.077,1,0,-1.2549513661202185,1,2023-wimbledon-2602,0,-0.9707990000000029
30,1,0,0,0,0,0.0,15.592,1,1,2.0989377049180327,0,2023-wimbledon-2602,0,-42.91510399999999
15,1,0,0,0,0,0.0,3.888,1,1,1.81855956284153,1,2023-wimbledon-2602,0,-23.674656
25,1,0,0,0,0,0.0,3.547,1,1,3.4792147540983605,1,2023-wimbledon-2602,0,-41.49368899999999
0,1,0,1,0,1,1.0,0.89,0,1,3.54973606557377,0,2023-wimbledon-2602,0,1.47057
-15,0,0,1,0,1,1.0,11.118,0,1,0.45711857923497257,1,2023-wimbledon-2602,1,34.07433400000001
0,1,0,1,0,1,1.0,23.341,0,0,2.9888497267759564,0,2023-wimbledon-2602,0,15.140033
-15,0,0,1,0,1,1.0,10.766,0,0,0.7406661202185792,1,2023-wimbledon-2602,0,33.765558
0,1,0,1,0,1,1.0,79.988,0,1,-0.11027267759562857,0,2023-wimbledon-2602,1,49.957644
-10,0,0,1,0,1,1.0,35.902,0,0,-0.2988540983606556,1,2023-wimbledon-2602,0,40.368926
0,1,0,1,0,1,1.0,82.771,0,1,-0.23283005464480883,0,2023-wimbledon-2602,0,51.663623
-10,0,0,1,0,1,1.0,10.961,0,1,-0.5083612021857924,1,2023-wimbledon-2602,1,25.173093
0,1,0,1,0,1,1.0,6.423,0,0,-0.5425065573770487,1,2023-wimbledon-2602,0,4.769299
10,1,0,1,0,1,1.0,31.223,0,0,1.7670196721311477,1,2023-wimbledon-2602,0,2.3616990000000015
0,1,0,1,0,0,0.0,5.12,1,1,3.6772480874316944,0,2023-wimbledon-2602,0,3.9035599999999997
-15,0,0,1,0,0,0.0,21.946,1,1,4.450236065573771,0,2023-wimbledon-2602,1,40.551898
-30,0,0,1,0,0,0.0,12.212,1,0,1.9347814207650276,1,2023-wimbledon-2602,0,60.906956
-15,0,0,1,0,0,0.0,2.306,1,1,2.3928415300546444,1,2023-wimbledon-2602,0,28.512578
0,1,0,1,0,0,0.0,18.578,1,1,0.03143934426229539,0,2023-wimbledon-2602,0,12.153314
-10,0,0,1,0,0,0.0,21.769,1,1,-0.0988174863387978,1,2023-wimbledon-2602,0,31.638397
0,1,0,1,0,0,0.0,15.505,1,1,2.577411475409836,1,2023-wimbledon-2602,0,10.269565
10,1,0,1,0,0,0.0,3.88,1,0,2.627498907103825,1,2023-wimbledon-2602,0,-14.55956
0,1,0,1,0,0,0.0,37.62,0,1,4.25694262295082,0,2023-wimbledon-2602,0,23.64306
-15,0,0,1,0,0,0.0,13.056,0,1,4.9830131147540975,1,2023-wimbledon-2602,0,34.91932800000001
0,1,0,1,0,0,0.0,8.614,0,0,4.601155737704919,0,2023-wimbledon-2602,0,5.769382
-15,0,0,1,0,0,0.0,17.657,0,1,2.4386967213114756,1,2023-wimbledon-2602,0,37.739741
0,1,0,1,0,0,0.0,15.055,0,1,0.03183989071038255,1,2023-wimbledon-2602,1,9.810715
10,1,0,1,0,0,0.0,6.257,0,0,2.236474316939891,1,2023-wimbledon-2602,0,-13.285459
0,1,0,0,0,0,0.0,14.978,1,1,5.690666666666666,0,2023-wimbledon-2602,1,9.538514
-15,0,0,0,0,0,0.0,11.005,1,0,5.913432786885245,1,2023-wimbledon-2602,0,33.344065
0,1,0,0,0,0,0.0,5.821,1,1,5.9907267759562846,1,2023-wimbledon-2602,1,3.9252729999999993
15,1,0,0,0,0,0.0,3.136,1,1,6.4023142076502735,1,2023-wimbledon-2602,1,-24.135632
25,1,0,0,0,0,0.0,3.474,1,0,2.5531775956284153,1,2023-wimbledon-2602,0,-41.631437999999996
0,1,0,0,0,1,0.0,8.072,0,1,8.70847431693989,0,2023-wimbledon-2602,1,5.086135999999999
-15,0,0,0,0,1,0.0,30.261,0,1,6.816492349726777,0,2023-wimbledon-2602,1,45.021993
-30,0,0,0,0,1,0.0,28.17,0,1,3.9090934426229516,0,2023-wimbledon-2602,1,70.15521
-40,0,0,0,0,1,0.0,1.07,0,1,1.7778841530054654,0,2023-wimbledon-2602,0,71.15291
0,1,0,0,0,0,0.0,4.987,1,1,-0.476966666666666,1,2023-wimbledon-2602,0,3.4140309999999996
15,1,0,0,0,0,0.0,5.365,1,0,1.7662366120218578,1,2023-wimbledon-2602,1,-22.862255
30,1,0,0,0,0,0.0,3.855,1,1,4.213274863387977,1,2023-wimbledon-2602,1,-50.10988499999999
40,1,0,0,0,0,0.0,4.687,1,1,6.576855737704919,1,2023-wimbledon-2602,0,-67.20986899999998
0,1,0,0,0,1,0.0,15.862,0,1,5.48418306010929,0,2023-wimbledon-2602,1,9.861406
-15,0,0,0,0,1,0.0,10.561,0,0,3.5248617486338802,1,2023-wimbledon-2602,0,32.852892999999995
0,1,0,0,0,1,0.0,2.167,0,1,2.8467923497267753,0,2023-wimbledon-2602,0,1.4663709999999999
-15,0,0,0,0,1,0.0,12.519,0,0,0.8096622950819674,1,2023-wimbledon-2602,0,34.053146999999996
0,1,0,0,0,1,0.0,9.395,0,0,0.0013655737704918458,0,2023-wimbledon-2602,0,5.804135
-10,0,0,0,0,1,0.0,11.603,0,1,0.12407540983606567,0,2023-wimbledon-2602,0,24.779639
0,1,0,1,0,0,1.0,17.46,1,1,-1.4111459016393442,1,2023-wimbledon-2602,0,11.84698
15,1,0,1,0,0,1.0,5.001,1,1,0.928307650273224,1,2023-wimbledon-2602,0,-22.205386999999998
30,1,0,1,0,0,1.0,3.516,1,1,1.1515010928961753,1,2023-wimbledon-2602,1,-49.530691999999995
40,1,0,1,0,0,1.0,11.541,1,0,3.45751912568306,0,2023-wimbledon-2602,0,-62.31436699999999
25,1,0,1,0,0,1.0,12.42,1,0,2.9362125683060105,0,2023-wimbledon-2602,0,-35.36053999999999
10,1,0,1,0,0,1.0,3.975,1,1,0.017480327868852855,1,2023-wimbledon-2602,1,-14.029324999999996
0,1,0,0,0,0,0.0,18.517,0,0,-0.027854644808743112,1,2023-wimbledon-2602,0,11.431920999999999
15,1,0,0,0,0,0.0,19.217,0,1,0.024411475409835584,1,2023-wimbledon-2602,1,-14.460979
30,1,0,0,0,0,0.0,35.332,0,1,2.5895928961748633,0,2023-wimbledon-2602,0,-30.997483999999996
15,1,0,0,0,0,0.0,12.243,0,1,3.088069945355191,0,2023-wimbledon-2602,0,-18.736041
0,1,0,0,0,0,0.0,16.047,0,1,-0.11317540983606542,0,2023-wimbledon-2602,1,10.010811
-10,0,0,0,0,0,0.0,25.942,0,1,-2.2358546448087426,1,2023-wimbledon-2602,1,33.605446
0,1,0,0,0,0,0.0,21.547,0,0,-2.0974590163934423,1,2023-wimbledon-2602,1,13.289311
10,1,0,0,0,0,0.0,75.916,0,0,0.21850874316939886,0,2023-wimbledon-2602,0,29.007507999999998
0,1,0,0,0,0,0.0,18.937,0,1,-0.28109781420765023,1,2023-wimbledon-2602,1,11.782381
10,1,0,0,0,0,0.0,13.604,0,1,1.81711912568306,0,2023-wimbledon-2602,0,-9.096748
0,1,0,0,0,0,0.0,20.806,0,1,-0.40927431693989064,0,2023-wimbledon-2602,0,12.928078
-10,0,0,0,0,0,0.0,20.504,0,0,-2.555846994535519,1,2023-wimbledon-2602,0,30.178952000000002
0,1,0,0,0,0,0.0,9.529,0,1,0.08961748633879786,1,2023-wimbledon-2602,0,6.015277
10,1,0,0,0,0,0.0,38.129,0,1,0.10297814207650297,1,2023-wimbledon-2602,0,5.937076999999999
0,1,0,1,0,0,0.0,6.047,1,1,4.439990163934425,1,2023-wimbledon-2602,1,4.471811
15,1,0,1,0,0,0.0,4.359,1,0,7.40427213114754,1,2023-wimbledon-2602,0,-23.070933
30,1,0,1,0,0,0.0,13.341,1,0,8.208573224043715,1,2023-wimbledon-2602,1,-43.979966999999995
40,1,0,1,0,0,0.0,17.109,1,1,9.113271038251366,0,2023-wimbledon-2602,0,-59.18718299999999
25,1,0,1,0,0,0.0,16.008,1,0,3.964066666666665,1,2023-wimbledon-2602,0,-33.540096
0,1,0,1,0,0,0.0,27.806,0,1,4.256169398907104,1,2023-wimbledon-2602,0,17.627078
15,1,0,1,0,0,0.0,4.875,0,1,4.52081475409836,0,2023-wimbledon-2602,0,-22.844624999999997
0,1,0,1,0,0,0.0,7.021,0,0,2.4138939890710382,1,2023-wimbledon-2602,0,4.792873
15,1,0,1,0,0,0.0,21.693,0,1,4.900418579234971,0,2023-wimbledon-2602,0,-12.535190999999998
0,1,0,1,0,0,0.0,8.403,0,1,0.28119125683060114,1,2023-wimbledon-2602,0,5.733039
10,1,0,1,0,0,0.0,1.071,0,1,0.025689617486338825,0,2023-wimbledon-2602,0,-16.371477
0,1,0,1,0,0,0.0,23.778,0,0,0.06031475409836074,1,2023-wimbledon-2602,1,15.064914
10,1,0,1,0,0,0.0,31.839,0,1,0.01682513661202198,0,2023-wimbledon-2602,0,2.489307
0,1,0,1,0,0,0.0,10.802,0,1,0.0778961748633879,0,2023-wimbledon-2602,0,7.203626
-10,0,0,1,0,0,0.0,8.73,0,0,-2.0046524590163934,0,2023-wimbledon-2602,0,23.36949
0,1,1,1,0,1,0.0,15.066,1,0,0.10949398907103833,1,2023-wimbledon-2602,0,9.789458
15,1,1,1,0,1,0.0,11.54,1,0,0.39297759562841544,1,2023-wimbledon-2602,0,-18.78698
30,1,1,1,0,1,0.0,16.607,1,0,2.7180377049180326,1,2023-wimbledon-2602,1,-42.095909
40,1,1,1,0,1,0.0,22.937,1,1,5.109422404371584,0,2023-wimbledon-2602,0,-55.732618999999985
25,1,1,1,0,1,0.0,19.986,1,1,2.92296994535519,0,2023-wimbledon-2602,0,-31.126581999999996
10,1,1,1,0,1,0.0,0.627,1,1,-0.11353989071038233,1,2023-wimbledon-2602,0,-16.578649000000002
0,1,0,1,0,1,0.0,25.368,0,1,-0.022899453551912554,1,2023-wimbledon-2701,0,16.096584
15,1,0,1,0,1,0.0,16.527,0,0,0.0688830601092899,0,2023-wimbledon-2701,0,-15.830948999999999
0,1,0,1,0,1,0.0,17.51,0,0,0.51798087431694,1,2023-wimbledon-2701,0,11.186630000000001
15,1,0,1,0,1,0.0,41.268,0,1,3.2117284153005463,0,2023-wimbledon-2701,0,-0.5717159999999986
0,1,0,1,0,1,0.0,6.628,0,0,-0.16506448087431674,0,2023-wimbledon-2701,1,4.515964
-10,0,0,1,0,1,0.0,7.882,0,1,-2.436190163934426,0,2023-wimbledon-2701,0,22.906665999999998
0,1,0,0,0,1,1.0,13.85,1,1,-1.749392896174863,1,2023-wimbledon-2701,1,9.19005
15,1,0,0,0,1,1.0,25.07,1,1,-1.576235519125683,0,2023-wimbledon-2701,0,-10.34709
0,1,0,0,0,1,1.0,33.337,1,1,-1.5484010928961744,0,2023-wimbledon-2701,0,21.135581000000002
-15,0,0,0,0,1,1.0,16.987,1,1,-1.9148327868852457,0,2023-wimbledon-2701,1,37.447031
-25,0,0,0,0,1,1.0,4.486,1,1,-2.7933978142076508,1,2023-wimbledon-2701,0,47.393918
-10,0,0,0,0,1,1.0,28.77,1,1,-2.8302765027322394,0,2023-wimbledon-2701,0,35.865010000000005
0,1,0,0,0,1,0.0,23.117,0,1,-3.534583606557377,0,2023-wimbledon-2701,0,14.308721
-15,0,0,0,0,1,0.0,8.833,0,0,-3.2137103825136606,1,2023-wimbledon-2701,0,31.793628999999996
0,1,0,0,0,1,0.0,3.925,0,0,-0.8808688524590164,0,2023-wimbledon-2701,0,2.4510249999999996
-15,0,0,0,0,1,0.0,7.922,0,0,-3.1217158469945354,0,2023-wimbledon-2701,1,31.235186
-25,0,0,0,0,1,0.0,18.37,0,0,-2.1364316939890706,1,2023-wimbledon-2701,0,55.24981
-10,0,0,0,0,1,0.0,13.155,0,0,0.07013661202185802,1,2023-wimbledon-2701,0,25.638014999999996
0,1,0,0,0,1,0.0,21.693,0,0,0.11156502732240459,1,2023-wimbledon-2701,0,13.342809
10,1,0,0,0,1,0.0,40.648,0,0,2.3622677595628416,0,2023-wimbledon-2701,0,7.352224
0,1,0,0,0,1,0.0,18.062,0,1,2.3628300546448093,0,2023-wimbledon-2701,0,11.210006
-10,0,0,0,0,1,0.0,9.671,0,1,-0.15785027322404346,1,2023-wimbledon-2701,0,23.595322999999997
0,1,0,0,0,1,0.0,16.403,0,0,-0.19769945355191262,1,2023-wimbledon-2701,0,10.100038999999999
10,1,0,0,0,1,0.0,18.107,0,0,-0.25832131147541004,1,2023-wimbledon-2701,0,-6.465409000000001
0,1,0,1,0,1,1.0,12.092,1,1,3.2904136612021855,0,2023-wimbledon-2701,1,8.520396
-15,0,0,1,0,1,1.0,21.088,1,1,3.5670754098360664,1,2023-wimbledon-2701,0,40.368944000000006
0,1,0,1,0,1,1.0,28.781,1,0,3.7685153005464485,1,2023-wimbledon-2701,1,18.657753
15,1,0,1,0,1,1.0,70.185,1,0,4.348592896174863,0,2023-wimbledon-2701,1,17.623405000000005
0,1,0,1,0,1,1.0,52.919,1,1,-1.0573437158469943,0,2023-wimbledon-2701,0,33.547347
-10,0,0,1,0,1,1.0,50.061,1,0,-1.1184551912568303,1,2023-wimbledon-2701,1,49.231393000000004
0,1,0,1,0,1,1.0,43.118,1,1,-0.08886557377049153,0,2023-wimbledon-2701,0,27.539334
-10,0,0,1,0,1,1.0,12.882,1,0,-2.9578950819672127,1,2023-wimbledon-2701,0,26.440666
0,1,0,1,0,1,1.0,58.849,1,1,0.9442016393442624,0,2023-wimbledon-2701,1,37.182437
-10,0,0,1,0,1,1.0,6.524,1,1,0.3465841530054643,1,2023-wimbledon-2701,1,22.636212
0,1,0,1,0,1,1.0,37.097,1,1,-0.882901639344262,0,2023-wimbledon-2701,0,23.848461
-10,0,0,1,0,1,1.0,3.533,1,1,-1.1633256830601089,1,2023-wimbledon-2701,0,20.802729
0,1,0,1,0,1,1.0,26.328,1,1,-1.2265699453551913,1,2023-wimbledon-2701,0,17.247063999999998
10,1,0,1,0,1,1.0,24.744,1,1,2.321601092896175,1,2023-wimbledon-2701,0,-1.3339279999999982
0,1,0,1,0,0,0.5,11.526,0,1,3.3292043715846993,0,2023-wimbledon-2701,0,7.836937999999999
-15,0,0,1,0,0,0.5,40.179,0,0,4.500366120218578,0,2023-wimbledon-2701,0,51.642227000000005
-30,0,0,1,0,0,0.5,1.266,0,1,1.7558038251366126,0,2023-wimbledon-2701,1,54.296558000000005
-40,0,0,1,0,0,0.5,26.328,0,1,-0.5950196721311474,1,2023-wimbledon-2701,0,87.26956399999999
-25,0,0,1,0,0,0.5,19.95,0,0,-2.213169945355191,0,2023-wimbledon-2701,1,56.85185
0,1,0,0,0,1,0.0,15.453,1,0,-0.8754327868852457,0,2023-wimbledon-2701,1,9.700688999999999
-15,0,0,0,0,1,0.0,17.143,1,1,-0.7578628415300543,0,2023-wimbledon-2701,1,37.163659
-30,0,0,0,0,1,0.0,7.952,1,1,-1.0810486338797813,0,2023-wimbledon-2701,1,57.944576
-40,0,0,0,0,1,0.0,24.522,1,1,-3.5491775956284144,0,2023-wimbledon-2701,0,85.71198600000001
0,1,0,1,0,0,1.0,23.801,0,0,-4.873560655737704,1,2023-wimbledon-2701,0,15.458013
15,1,0,1,0,0,1.0,8.067,0,1,-2.435591256830601,1,2023-wimbledon-2701,1,-20.508929
30,1,0,1,0,0,1.0,5.451,0,0,-0.036536612021858234,1,2023-wimbledon-2701,1,-48.620537
40,1,0,1,0,0,1.0,24.172,0,1,2.3356306010928964,1,2023-wimbledon-2701,0,-54.661563999999984
0,1,0,0,0,0,1.0,7.999,1,0,6.021378142076503,0,2023-wimbledon-2701,1,5.546386999999999
-15,0,0,0,0,0,1.0,4.244,1,0,4.005954098360656,1,2023-wimbledon-2701,0,29.578572
0,1,0,0,0,0,1.0,24.995,1,0,3.70526174863388,1,2023-wimbledon-2701,1,15.964935
15,1,0,0,0,0,1.0,4.839,1,1,4.3964622950819665,1,2023-wimbledon-2701,1,-22.712692999999998
25,1,0,0,0,0,1.0,5.899,1,1,2.8469207650273223,1,2023-wimbledon-2701,0,-39.672912999999994
0,1,0,0,0,0,0.0,14.938,0,0,6.5735519125683055,1,2023-wimbledon-2701,0,9.237994
15,1,0,0,0,0,0.0,26.601,0,0,7.109128415300546,0,2023-wimbledon-2701,0,-10.027587
0,1,0,0,0,0,0.0,19.874,0,1,4.674313114754098,1,2023-wimbledon-2701,0,12.356761999999998
15,1,0,0,0,0,0.0,24.674,0,1,3.6957453551912565,1,2023-wimbledon-2701,0,-11.115838
25,1,0,0,0,0,0.0,22.988,0,1,2.2561448087431692,1,2023-wimbledon-2701,0,-29.759355999999997
0,1,0,0,0,0,0.0,15.914,1,1,4.908114207650272,1,2023-wimbledon-2701,1,10.112281999999999
15,1,0,0,0,0,0.0,3.409,1,0,8.098803278688525,1,2023-wimbledon-2701,1,-24.061283
30,1,0,0,0,0,0.0,7.163,1,0,8.906094535519125,1,2023-wimbledon-2701,0,-48.175081
40,1,0,0,0,0,0.0,4.467,1,1,9.637562295081967,1,2023-wimbledon-2701,0,-67.34472899999999
0,1,0,0,0,0,0.0,18.256,0,1,9.563779781420765,1,2023-wimbledon-2701,0,11.364927999999999
15,1,0,0,0,0,0.0,16.56,0,1,10.00512950819672,1,2023-wimbledon-2701,1,-16.08972
30,1,0,0,0,0,0.0,23.718,0,0,10.544253551912568,0,2023-wimbledon-2701,0,-38.209866
15,1,0,0,0,0,0.0,4.163,0,1,7.889238797814207,0,2023-wimbledon-2701,0,-23.689080999999998
0,1,0,0,0,0,0.0,23.191,0,0,0.03636284153005517,1,2023-wimbledon-2701,0,14.297082999999999
10,1,0,0,0,0,0.0,15.046,0,1,0.07025464480874327,1,2023-wimbledon-2701,0,-8.212802
0,1,0,1,1,1,0.0,3.57,1,0,4.263050273224044,1,2023-wimbledon-2701,0,2.6014099999999996
15,1,0,1,1,1,0.0,6.983,1,1,6.9526016393442625,1,2023-wimbledon-2701,0,-21.628421
30,1,0,1,1,1,0.0,4.331,1,1,9.867320765027323,1,2023-wimbledon-2701,1,-49.669096999999994
40,1,0,1,1,1,0.0,6.952,1,0,10.608358469945356,0,2023-wimbledon-2701,0,-65.76542399999998
25,1,0,1,1,1,0.0,18.624,1,0,3.5882972677595633,0,2023-wimbledon-2701,0,-32.195488
10,1,0,1,1,1,0.0,14.848,1,1,-0.08333661202185805,0,2023-wimbledon-2701,1,-8.002175999999999
0,1,0,1,1,1,0.0,2.561,1,0,-2.6421775956284157,0,2023-wimbledon-2701,1,1.982893
-10,0,0,1,1,1,0.0,4.3,1,1,-5.128910382513661,1,2023-wimbledon-2701,0,20.6709
0,1,0,1,1,1,0.0,31.918,1,0,-2.6721890710382508,0,2023-wimbledon-2701,1,19.978734
-10,0,0,1,1,1,0.0,57.146,1,1,-2.8174754098360655,0,2023-wimbledon-2701,1,53.065498000000005
0,1,0,0,0,0,0.0,51.161,0,1,-0.6139081967213114,0,2023-wimbledon-2701,0,31.535693
-15,0,0,0,0,0,0.0,26.747,0,0,-0.7696999999999994,0,2023-wimbledon-2701,1,42.810911
-30,0,0,0,0,0,0.0,24.456,0,0,-3.1742967213114746,0,2023-wimbledon-2701,1,67.821528
-40,0,0,0,0,0,0.0,9.098,0,1,-2.758120218579234,0,2023-wimbledon-2701,1,76.110074
0,1,0,1,0,1,1.0,17.592,1,1,-0.9186284153005466,1,2023-wimbledon-2701,1,11.891896
15,1,0,1,0,1,1.0,14.374,1,0,1.7829158469945359,0,2023-wimbledon-2701,0,-16.588738
0,1,0,1,0,1,1.0,41.641,1,1,1.6307737704918035,0,2023-wimbledon-2701,0,26.633933
-15,0,0,1,0,1,1.0,27.023,1,0,0.8654595628415305,1,2023-wimbledon-2701,0,43.914099
0,1,0,1,0,1,1.0,9.405,1,0,-0.4355415300546449,0,2023-wimbledon-2701,0,6.780264999999999
-10,0,0,1,0,1,1.0,14.031,1,1,-2.953026229508197,0,2023-wimbledon-2701,0,27.238003000000003
0,1,0,0,0,1,0.0,17.191,0,1,-0.18474644808743146,1,2023-wimbledon-2701,0,10.676082999999998
15,1,0,0,0,1,0.0,4.31,0,0,2.8014644808743174,1,2023-wimbledon-2701,1,-23.727970000000003
30,1,0,0,0,1,0.0,34.056,0,1,2.39904262295082,0,2023-wimbledon-2701,0,-31.815672
15,1,0,0,0,1,0.0,10.565,0,0,2.4040311475409837,0,2023-wimbledon-2701,0,-19.893655000000003
0,1,0,0,0,1,0.0,15.355,0,0,-0.13075191256830604,1,2023-wimbledon-2701,0,9.457615
10,1,0,0,0,1,0.0,56.564,0,1,-0.12461420765027317,1,2023-wimbledon-2701,1,17.201732
0,1,0,0,1,1,1.0,10.131,1,1,2.134733333333334,1,2023-wimbledon-2701,1,6.687302999999999
15,1,0,0,1,1,1.0,39.246,1,1,4.877185245901639,1,2023-wimbledon-2701,1,-1.8802019999999968
30,1,0,0,1,1,1.0,2.92,1,0,8.988683606557377,0,2023-wimbledon-2701,1,-50.65604
15,1,0,0,1,1,1.0,34.251,1,0,6.978722950819673,0,2023-wimbledon-2701,0,-5.035136999999999
0,1,0,0,1,1,1.0,11.514,1,0,0.7720333333333337,1,2023-wimbledon-2701,0,7.442081999999999
10,1,0,0,1,1,1.0,34.211,1,1,0.7549103825136615,1,2023-wimbledon-2701,0,3.8383429999999983
0,1,0,0,0,1,0.0,27.373,0,0,0.8965398907103823,0,2023-wimbledon-2701,1,16.824649
-15,0,0,0,0,1,0.0,21.0,0,0,1.1625240437158473,1,2023-wimbledon-2701,0,39.251999999999995
0,1,0,0,0,1,0.0,13.004,0,0,4.16670218579235,1,2023-wimbledon-2701,1,8.016452
15,1,0,0,0,1,0.0,3.631,0,0,4.201603278688524,0,2023-wimbledon-2701,0,-24.144197000000002
0,1,0,0,0,1,0.0,1.175,0,1,0.032828961748633895,0,2023-wimbledon-2701,1,0.858275
-10,0,0,0,0,1,0.0,20.515,0,1,0.21586010928961788,0,2023-wimbledon-2701,0,30.242694999999998
0,1,0,1,1,1,0.0,6.422,1,1,-0.6667032786885246,1,2023-wimbledon-2701,0,4.442686
15,1,0,1,1,1,0.0,1.042,1,1,-0.5104994535519123,1,2023-wimbledon-2701,0,-25.270253999999998
30,1,0,1,1,1,0.0,4.391,1,0,1.8048344262295082,0,2023-wimbledon-2701,0,-49.725317
15,1,0,1,1,1,0.0,7.877,1,1,1.55581912568306,1,2023-wimbledon-2701,0,-21.080399
25,1,0,1,1,1,0.0,5.223,1,0,2.523362841530054,1,2023-wimbledon-2701,0,-40.410301
0,1,0,0,0,0,0.0,12.391,0,1,2.570331147540984,1,2023-wimbledon-2701,0,7.769683000000001
15,1,0,0,0,0,0.0,16.329,0,1,2.6243098360655734,0,2023-wimbledon-2701,0,-16.231323
0,1,0,0,0,0,0.0,10.307,0,0,3.2654191256830596,1,2023-wimbledon-2701,0,6.399191000000001
15,1,0,0,0,0,0.0,15.603,0,1,2.9133983606557377,0,2023-wimbledon-2701,0,-16.676361
0,1,0,0,0,0,0.0,8.856,0,1,-0.024374863387978007,1,2023-wimbledon-2701,0,5.602728
10,1,0,0,0,0,0.0,17.062,0,0,-0.0632797814207649,1,2023-wimbledon-2701,0,-7.0699939999999994
0,1,0,1,1,1,1.0,38.604,1,1,3.9737945355191258,1,2023-wimbledon-2701,1,24.549252
15,1,0,1,1,1,1.0,12.737,1,1,5.583527868852459,1,2023-wimbledon-2701,0,-17.722219
30,1,0,1,1,1,1.0,40.082,1,1,8.596660655737706,1,2023-wimbledon-2701,0,-27.374733999999997
40,1,0,1,1,1,1.0,1.522,1,0,9.892730601092897,0,2023-wimbledon-2701,0,-68.71501399999998
25,1,0,1,1,1,1.0,20.288,1,1,5.204546994535519,1,2023-wimbledon-2701,0,-30.703456
