x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,label,match_id,turning_point
-25,0,0,1,0,0,0.75,2.833,1,1,-2.3699999999999997,1,2023-wimbledon-1102,0
-10,0,0,1,0,0,0.75,18.909,1,0,0.09000000000000002,1,2023-wimbledon-1102,0
0,1,0,1,0,0,0.75,4.382,1,1,2.58,1,2023-wimbledon-1102,0
10,1,0,1,0,0,0.75,33.365,1,1,5.459999999999999,0,2023-wimbledon-1102,0
0,1,0,1,0,0,0.75,9.138,1,1,3.209999999999999,1,2023-wimbledon-1102,0
10,1,0,1,0,0,0.75,6.711,1,1,2.5199999999999996,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,6.557,0,1,2.5500000000000003,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,2.036,0,1,0.49,0,2023-wimbledon-1102,1
-30,0,0,0,0,0,0.0,1.146,0,1,0.8899999999999997,0,2023-wimbledon-1102,0
-40,0,0,0,0,0,0.0,1.277,0,1,-1.17,0,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,3.527,1,1,-3.42,0,2023-wimbledon-1102,1
-1,0,0,1,0,1,1.0,2.018,1,0,-3.67,0,2023-wimbledon-1102,0
-2,0,0,1,0,1,1.0,10.269,1,0,-3.67,1,2023-wimbledon-1102,0
-1,0,0,1,0,1,1.0,37.384,1,0,-1.64,1,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,13.261,1,1,0.03999999999999998,0,2023-wimbledon-1102,0
-1,0,0,1,0,1,1.0,14.846,1,1,0.09000000000000008,1,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,2.834,1,0,2.1199999999999997,0,2023-wimbledon-1102,0
-1,0,0,1,0,1,1.0,1.363,1,1,0.09000000000000008,1,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,14.821,1,1,0.060000000000000026,1,2023-wimbledon-1102,0
1,1,0,1,0,1,1.0,20.029,1,0,2.5500000000000003,1,2023-wimbledon-1102,0
2,1,0,1,0,1,1.0,6.074,1,1,2.58,0,2023-wimbledon-1102,0
1,1,0,1,0,1,1.0,4.127,1,1,2.8499999999999996,1,2023-wimbledon-1102,0
0,1,0,1,0,0,1.0,5.804,0,1,2.62,0,2023-wimbledon-1102,0
-15,0,0,1,0,0,1.0,0.608,0,0,0.5900000000000001,1,2023-wimbledon-1102,0
0,1,0,1,0,0,1.0,2.256,0,1,0.76,0,2023-wimbledon-1102,0
-15,0,0,1,0,0,1.0,26.5,0,0,0.9900000000000002,1,2023-wimbledon-1102,0
0,1,0,1,0,0,1.0,23.587,0,0,0.060000000000000026,1,2023-wimbledon-1102,0
10,1,0,1,0,0,1.0,3.123,0,1,2.15,0,2023-wimbledon-1102,0
0,1,0,1,0,0,1.0,14.075,0,1,0.09000000000000008,1,2023-wimbledon-1102,0
10,1,0,1,0,0,1.0,30.579,0,1,2.12,1,2023-wimbledon-1102,0
0,1,0,0,0,1,0.5,11.371,1,1,3.95,1,2023-wimbledon-1102,0
15,1,0,0,0,1,0.5,6.476,1,0,4.38,0,2023-wimbledon-1102,0
0,1,0,0,0,1,0.5,17.507,1,0,4.6000000000000005,0,2023-wimbledon-1102,1
-15,0,0,0,0,1,0.5,5.559,1,0,2.1899999999999995,0,2023-wimbledon-1102,0
-25,0,0,0,0,1,0.5,8.701,1,1,-2.5199999999999996,0,2023-wimbledon-1102,0
0,1,0,0,0,1,0.0,1.861,0,1,-4.62,0,2023-wimbledon-1102,1
-15,0,0,0,0,1,0.0,14.535,0,0,-4.369999999999999,0,2023-wimbledon-1102,1
-30,0,0,0,0,1,0.0,0.998,0,1,-4.17,0,2023-wimbledon-1102,1
-40,0,0,0,0,1,0.0,7.963,0,0,-3.92,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,3.678,1,1,-2.6999999999999993,1,2023-wimbledon-1102,1
15,1,0,1,1,1,0.5,1.966,1,1,-0.46999999999999975,1,2023-wimbledon-1102,0
30,1,0,1,1,1,0.5,8.382,1,1,1.84,0,2023-wimbledon-1102,0
15,1,0,1,1,1,0.5,1.938,1,0,1.5900000000000003,1,2023-wimbledon-1102,0
25,1,0,1,1,1,0.5,4.333,1,1,2.4699999999999993,0,2023-wimbledon-1102,0
10,1,0,1,1,1,0.5,14.95,1,1,0.040000000000000036,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,16.536,1,1,-2.4699999999999998,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,4.017,1,1,-2.4699999999999998,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,7.694,1,0,-2.4699999999999993,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,17.275,1,1,-2.5199999999999996,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,34.921,1,1,-0.04000000000000006,1,2023-wimbledon-1102,0
10,1,0,1,1,1,0.5,12.169,1,1,2.5,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,33.407,1,0,0.040000000000000036,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,26.628,1,0,0.08999999999999986,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,7.13,1,1,0.060000000000000026,1,2023-wimbledon-1102,0
10,1,0,1,1,1,0.5,27.009,1,0,0.09000000000000002,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,7.766,1,0,0.04000000000000008,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,6.619,1,1,-0.01000000000000019,0,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,12.997,0,1,-2.1399999999999997,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,0.87,0,1,-4.369999999999999,0,2023-wimbledon-1102,0
-30,0,0,0,0,0,0.0,1.004,0,1,-4.12,0,2023-wimbledon-1102,1
-40,0,0,0,0,0,0.0,4.906,0,1,-3.87,1,2023-wimbledon-1102,0
-25,0,0,0,0,0,0.0,12.297,0,1,-1.97,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,0.921,1,0,-0.6099999999999999,0,2023-wimbledon-1102,1
-15,0,0,1,1,1,0.5,5.386,1,0,-0.8599999999999999,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,16.587,1,1,1.37,0,2023-wimbledon-1102,0
-15,0,0,1,1,1,0.5,39.927,1,1,-0.8599999999999999,0,2023-wimbledon-1102,1
-25,0,0,1,1,1,0.5,16.173,1,1,-2.42,1,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,13.973,1,1,0.060000000000000026,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.5,0.672,1,0,0.09000000000000002,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.5,9.249,1,1,0.04000000000000008,0,2023-wimbledon-1102,0
0,1,0,1,0,0,0.0,13.398,0,1,0.3799999999999999,0,2023-wimbledon-1102,0
-15,0,0,1,0,0,0.0,8.023,0,1,-1.88,0,2023-wimbledon-1102,0
-30,0,0,1,0,0,0.0,4.371,0,1,-4.11,0,2023-wimbledon-1102,1
-40,0,0,1,0,0,0.0,15.939,0,1,-3.86,1,2023-wimbledon-1102,0
-25,0,0,1,0,0,0.0,1.089,0,1,-1.97,0,2023-wimbledon-1102,1
0,1,1,1,0,1,0.75,28.056,1,1,-0.44999999999999984,1,2023-wimbledon-1102,1
15,1,1,1,0,1,0.75,5.371,1,1,1.78,0,2023-wimbledon-1102,0
0,1,1,1,0,1,0.75,17.33,1,1,1.61,0,2023-wimbledon-1102,0
-15,0,1,1,0,1,0.75,9.718,1,1,-0.6999999999999997,1,2023-wimbledon-1102,0
0,1,1,1,0,1,0.75,5.462,1,1,0.009999999999999981,0,2023-wimbledon-1102,0
-10,0,1,1,0,1,0.75,1.47,1,1,-2.42,1,2023-wimbledon-1102,0
0,1,1,1,0,1,0.75,12.894,1,1,0.02999999999999998,1,2023-wimbledon-1102,0
10,1,1,1,0,1,0.75,6.344,1,1,2.57,1,2023-wimbledon-1102,0
0,1,0,0,0,0,1.0,20.597,0,1,2.5999999999999996,0,2023-wimbledon-1102,1
-15,0,0,0,0,0,1.0,5.047,0,1,3.2699999999999996,1,2023-wimbledon-1102,0
0,1,0,0,0,0,1.0,4.623,0,1,2.9199999999999995,1,2023-wimbledon-1102,1
15,1,0,0,0,0,1.0,19.891,0,1,2.95,1,2023-wimbledon-1102,0
25,1,0,0,0,0,1.0,6.168,0,0,2.1799999999999997,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.5,19.928,1,0,6.4799999999999995,1,2023-wimbledon-1102,0
15,1,0,1,0,1,0.5,6.027,1,1,7.36,1,2023-wimbledon-1102,1
30,1,0,1,0,1,0.5,16.867,1,1,8.24,0,2023-wimbledon-1102,1
15,1,0,1,0,1,0.5,43.765,1,0,6.1499999999999995,0,2023-wimbledon-1102,0
0,1,0,1,0,1,0.5,24.295,1,0,0.039999999999999855,1,2023-wimbledon-1102,0
10,1,0,1,0,1,0.5,0.871,1,0,0.009999999999999981,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,1.938,0,1,1.6800000000000004,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,0.954,0,1,2.08,0,2023-wimbledon-1102,1
-30,0,0,0,0,0,0.0,1.383,0,1,2.5300000000000002,0,2023-wimbledon-1102,1
-40,0,0,0,0,0,0.0,3.234,0,0,0.4700000000000002,0,2023-wimbledon-1102,0
0,1,0,1,0,0,1.0,1.017,1,0,-1.8599999999999999,1,2023-wimbledon-1102,0
15,1,0,1,0,0,1.0,6.336,1,1,0.3700000000000001,1,2023-wimbledon-1102,1
30,1,0,1,0,0,1.0,5.889,1,1,2.6300000000000003,1,2023-wimbledon-1102,1
40,1,0,1,0,0,1.0,14.497,1,1,4.919999999999999,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,7.577,0,0,5.499999999999999,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,8.379,0,1,3.6499999999999995,0,2023-wimbledon-1102,1
-30,0,0,0,0,0,0.0,1.811,0,1,0.9299999999999997,0,2023-wimbledon-1102,1
-40,0,0,0,0,0,0.0,14.467,0,1,-1.13,0,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,4.455,1,1,-3.46,1,2023-wimbledon-1102,1
15,1,0,1,0,1,1.0,4.193,1,1,-1.23,0,2023-wimbledon-1102,0
0,1,0,1,0,1,1.0,23.776,1,1,-1.48,1,2023-wimbledon-1102,0
15,1,0,1,0,1,1.0,11.605,1,0,0.75,1,2023-wimbledon-1102,1
25,1,0,1,0,1,1.0,15.614,1,1,2.5,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,1.413,0,0,2.57,0,2023-wimbledon-1102,1
-15,0,0,0,0,0,0.0,4.832,0,0,3.289999999999999,0,2023-wimbledon-1102,0
-30,0,0,0,0,0,0.0,0.493,0,0,0.9299999999999997,1,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,6.518,0,0,0.9000000000000001,0,2023-wimbledon-1102,0
-25,0,0,0,0,0,0.0,8.073,0,0,-1.97,1,2023-wimbledon-1102,0
-10,0,0,0,0,0,0.0,13.251,0,0,0.060000000000000026,0,2023-wimbledon-1102,1
0,1,1,1,0,0,0.0,9.802,1,1,0.6300000000000001,0,2023-wimbledon-1102,0
-15,0,1,1,0,0,0.0,12.372,1,1,-1.63,0,2023-wimbledon-1102,1
-30,0,1,1,0,0,0.0,4.581,1,1,-1.8299999999999998,1,2023-wimbledon-1102,0
-15,0,1,1,0,0,0.0,3.087,1,0,-1.63,1,2023-wimbledon-1102,0
0,1,1,1,0,0,0.0,2.817,1,0,0.09000000000000002,1,2023-wimbledon-1102,1
10,1,1,1,0,0,0.0,1.146,1,1,2.58,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,1.079,0,1,5.619999999999998,0,2023-wimbledon-1102,0
-15,0,0,1,0,1,0.0,12.018,0,0,3.7699999999999987,0,2023-wimbledon-1102,1
-30,0,0,1,0,1,0.0,10.901,0,0,0.9999999999999998,1,2023-wimbledon-1102,0
-15,0,0,1,0,1,0.0,3.553,0,0,0.9700000000000002,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,0.892,0,1,0.0400000000000002,0,2023-wimbledon-1102,0
-10,0,0,1,0,1,0.0,15.965,0,1,0.040000000000000036,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,3.226,0,0,2.12,0,2023-wimbledon-1102,0
-10,0,0,1,0,1,0.0,10.63,0,1,0.09000000000000008,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,12.087,0,0,0.060000000000000026,0,2023-wimbledon-1102,0
-10,0,0,1,0,1,0.0,3.901,0,1,0.09000000000000008,0,2023-wimbledon-1102,0
0,1,1,1,0,1,0.5,6.398,1,0,-1.3699999999999999,0,2023-wimbledon-1102,0
-15,0,1,1,0,1,0.5,5.192,1,1,-1.6199999999999999,0,2023-wimbledon-1102,1
-30,0,1,1,0,1,0.5,18.089,1,1,-3.8999999999999995,1,2023-wimbledon-1102,0
-15,0,1,1,0,1,0.5,0.792,1,1,-1.6699999999999995,1,2023-wimbledon-1102,0
0,1,1,1,0,1,0.5,7.737,1,1,0.009999999999999936,1,2023-wimbledon-1102,1
10,1,1,1,0,1,0.5,3.458,1,0,2.55,1,2023-wimbledon-1102,0
0,1,0,0,0,1,0.0,7.932,0,1,5.499999999999999,0,2023-wimbledon-1102,0
-15,0,0,0,0,1,0.0,1.06,0,1,3.6499999999999995,0,2023-wimbledon-1102,0
-30,0,0,0,0,1,0.0,25.652,0,1,0.9099999999999997,1,2023-wimbledon-1102,0
-15,0,0,0,0,1,0.0,12.77,0,0,0.8800000000000001,0,2023-wimbledon-1102,0
-25,0,0,0,0,1,0.0,1.411,0,1,-2.02,0,2023-wimbledon-1102,0
0,1,0,1,1,1,1.0,14.681,1,0,-1.42,1,2023-wimbledon-1102,0
15,1,0,1,1,1,1.0,6.528,1,0,0.81,1,2023-wimbledon-1102,0
30,1,0,1,1,1,1.0,3.239,1,1,1.0400000000000003,1,2023-wimbledon-1102,1
40,1,0,1,1,1,1.0,1.405,1,0,3.38,0,2023-wimbledon-1102,0
25,1,0,1,1,1,1.0,4.37,1,0,2.799999999999999,1,2023-wimbledon-1102,0
0,1,0,1,0,0,0.0,11.758,0,1,2.4899999999999993,1,2023-wimbledon-1102,0
15,1,0,1,0,0,0.0,5.087,0,1,2.52,0,2023-wimbledon-1102,0
0,1,0,1,0,0,0.0,4.508,0,1,0.45999999999999996,1,2023-wimbledon-1102,0
15,1,0,1,0,0,0.0,27.853,0,1,2.94,0,2023-wimbledon-1102,0
0,1,0,1,0,0,0.0,13.326,0,1,0.09000000000000008,1,2023-wimbledon-1102,0
10,1,0,1,0,0,0.0,11.507,0,1,0.060000000000000026,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,12.328,1,1,3.95,0,2023-wimbledon-1102,0
-15,0,0,1,0,1,0.0,10.83,1,1,1.8399999999999999,0,2023-wimbledon-1102,1
-30,0,0,1,0,1,0.0,12.126,1,1,1.840000000000001,1,2023-wimbledon-1102,0
-15,0,0,1,0,1,0.0,2.401,1,0,2.2100000000000004,1,2023-wimbledon-1102,0
0,1,0,1,0,1,0.0,4.48,1,0,0.03999999999999976,1,2023-wimbledon-1102,1
10,1,0,1,0,1,0.0,11.884,1,0,2.58,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,1.89,0,0,7.079999999999998,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,6.935,0,1,5.229999999999999,0,2023-wimbledon-1102,1
-30,0,0,0,0,0,0.0,1.706,0,1,2.51,0,2023-wimbledon-1102,1
-40,0,0,0,0,0,0.0,15.588,0,0,0.4500000000000002,0,2023-wimbledon-1102,0
0,1,0,0,1,1,0.0,5.079,1,1,-1.8399999999999999,1,2023-wimbledon-1102,1
15,1,0,0,1,1,0.0,2.604,1,1,0.3900000000000001,1,2023-wimbledon-1102,1
30,1,0,0,1,1,0.0,5.823,1,1,2.65,0,2023-wimbledon-1102,0
15,1,0,0,1,1,0.0,0.802,1,0,2.4000000000000004,0,2023-wimbledon-1102,0
0,1,0,0,1,1,0.0,8.136,1,1,-0.01000000000000019,0,2023-wimbledon-1102,0
-10,0,0,0,1,1,0.0,25.663,1,1,-2.5199999999999996,1,2023-wimbledon-1102,0
0,1,0,0,1,1,0.0,4.375,1,1,-2.52,1,2023-wimbledon-1102,0
10,1,0,0,1,1,0.0,2.75,1,1,-0.010000000000000064,1,2023-wimbledon-1102,0
0,1,0,0,0,0,0.0,11.966,0,1,2.55,0,2023-wimbledon-1102,0
-15,0,0,0,0,0,0.0,0.897,0,1,3.2699999999999987,0,2023-wimbledon-1102,1
-30,0,0,0,0,0,0.0,1.353,0,1,0.9099999999999997,0,2023-wimbledon-1102,0
-40,0,0,0,0,0,0.0,7.51,0,1,-1.15,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.0,11.578,1,1,-3.44,0,2023-wimbledon-1102,0
-15,0,0,1,1,1,0.0,0.796,1,1,-3.6899999999999995,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.0,16.727,1,0,-1.4599999999999995,1,2023-wimbledon-1102,1
15,1,0,1,1,1,0.0,7.727,1,0,0.8,0,2023-wimbledon-1102,0
0,1,0,1,1,1,0.0,30.457,1,1,-0.009999999999999967,0,2023-wimbledon-1102,0
-10,0,0,1,1,1,0.0,20.397,1,1,0.039999999999999813,1,2023-wimbledon-1102,0
0,1,0,1,1,1,0.0,20.848,1,1,0.009999999999999981,1,2023-wimbledon-1102,0
10,1,0,1,1,1,0.0,19.532,1,1,0.03999999999999976,1,2023-wimbledon-1102,0
0,1,0,0,0,1,0.0,13.762,0,1,2.8000000000000003,0,2023-wimbledon-1103,0
-15,0,0,0,0,1,0.0,21.19,0,0,3.469999999999999,0,2023-wimbledon-1103,1
-30,0,0,0,0,1,0.0,11.468,0,0,1.1099999999999999,0,2023-wimbledon-1103,1
-40,0,0,0,0,1,0.0,2.345,0,1,-0.9999999999999998,0,2023-wimbledon-1103,0
0,1,0,0,0,1,1.0,22.46,1,1,-3.4499999999999997,1,2023-wimbledon-1103,0
15,1,0,0,0,1,1.0,11.699,1,1,-1.2199999999999998,1,2023-wimbledon-1103,0
30,1,0,0,0,1,1.0,4.139,1,1,1.0400000000000003,1,2023-wimbledon-1103,1
40,1,0,0,0,1,1.0,12.38,1,1,3.38,0,2023-wimbledon-1103,0
25,1,0,0,0,1,1.0,0.602,1,1,2.799999999999999,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,1.0,0,1,2.4899999999999993,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,0.88,0,1,0.45999999999999996,0,2023-wimbledon-1103,0
-30,0,0,0,0,0,0.0,9.574,0,0,-1.6,1,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,30.585,0,0,0.8800000000000001,0,2023-wimbledon-1103,0
-25,0,0,0,0,0,0.0,32.56,0,0,-1.97,0,2023-wimbledon-1103,0
0,1,0,0,1,1,0.0,6.564,1,1,-1.3699999999999999,1,2023-wimbledon-1103,1
15,1,0,0,1,1,0.0,13.491,1,1,0.8600000000000001,1,2023-wimbledon-1103,0
30,1,0,0,1,1,0.0,3.764,1,0,1.09,0,2023-wimbledon-1103,0
15,1,0,0,1,1,0.0,25.463,1,0,0.8400000000000003,1,2023-wimbledon-1103,0
25,1,0,0,1,1,0.0,1.035,1,1,2.4699999999999993,1,2023-wimbledon-1103,0
0,1,0,1,0,0,0.0,8.414,0,1,2.52,1,2023-wimbledon-1103,1
15,1,0,1,0,0,0.0,1.678,0,0,2.55,1,2023-wimbledon-1103,1
30,1,0,1,0,0,0.0,6.396,0,0,5.4799999999999995,1,2023-wimbledon-1103,1
40,1,0,1,0,0,0.0,33.468,0,1,5.96,1,2023-wimbledon-1103,0
0,1,0,0,0,0,1.0,5.715,1,1,7.42,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,1.0,30.203,1,0,5.33,1,2023-wimbledon-1103,1
0,1,0,0,0,0,1.0,9.345,1,1,4.320000000000001,1,2023-wimbledon-1103,1
15,1,0,0,0,0,1.0,74.282,1,0,4.749999999999999,0,2023-wimbledon-1103,0
0,1,0,0,0,0,1.0,5.969,1,1,0.09000000000000008,0,2023-wimbledon-1103,1
-10,0,0,0,0,0,1.0,3.1,1,1,0.08999999999999986,1,2023-wimbledon-1103,0
0,1,0,0,0,0,1.0,16.792,1,0,0.060000000000000026,1,2023-wimbledon-1103,0
10,1,0,0,0,0,1.0,32.27,1,1,0.09000000000000002,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,0.859,0,1,4.199999999999999,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,4.135,0,1,4.869999999999998,0,2023-wimbledon-1103,1
-30,0,0,0,0,0,0.0,19.203,0,1,2.51,1,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,17.581,0,1,2.48,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,1.64,0,1,0.09000000000000002,0,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,16.479,0,1,0.09000000000000008,0,2023-wimbledon-1103,0
0,1,1,1,0,0,0.0,3.478,1,1,2.2500000000000004,0,2023-wimbledon-1103,0
-15,0,1,1,0,0,0.0,5.208,1,1,-0.009999999999999787,1,2023-wimbledon-1103,0
0,1,1,1,0,0,0.0,4.463,1,1,0.19000000000000014,1,2023-wimbledon-1103,0
15,1,1,1,0,0,0.0,16.486,1,0,2.47,0,2023-wimbledon-1103,1
0,1,1,1,0,0,0.0,28.112,1,0,0.1100000000000001,1,2023-wimbledon-1103,1
10,1,1,1,0,0,0.0,6.144,1,0,2.5399999999999996,1,2023-wimbledon-1103,1
0,1,0,0,0,1,0.0,111.88,0,0,2.59,0,2023-wimbledon-1103,1
-15,0,0,0,0,1,0.0,0.0,0,1,0.46,0,2023-wimbledon-1103,1
-30,0,0,0,0,1,0.0,14.34,0,0,0.8599999999999997,0,2023-wimbledon-1103,1
-40,0,0,0,0,1,0.0,12.855,0,1,-1.2,0,2023-wimbledon-1103,0
0,1,0,0,0,0,1.0,23.419,1,1,-3.4899999999999998,1,2023-wimbledon-1103,0
15,1,0,0,0,0,1.0,1.799,1,1,-1.21,1,2023-wimbledon-1103,1
30,1,0,0,0,0,1.0,10.788,1,1,1.05,1,2023-wimbledon-1103,1
40,1,0,0,0,0,1.0,2.94,1,1,3.34,1,2023-wimbledon-1103,1
0,1,0,0,0,0,0.0,32.054,0,0,5.579999999999998,1,2023-wimbledon-1103,1
15,1,0,0,0,0,0.0,103.018,0,0,6.059999999999999,1,2023-wimbledon-1103,1
30,1,0,0,0,0,0.0,11.239,0,1,6.54,0,2023-wimbledon-1103,1
15,1,0,0,0,0,0.0,19.325,0,1,4.45,0,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,1.44,0,1,0.0900000000000003,0,2023-wimbledon-1103,1
