x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,label,match_id,turning_point
-10,0,0,0,0,0,0.0,9.038,0,1,-1.97,0,2023-wimbledon-1103,0
0,1,1,1,0,1,1.0,9.738,1,1,-3.4,1,2023-wimbledon-1103,0
15,1,1,1,0,1,1.0,6.86,1,1,-1.17,1,2023-wimbledon-1103,1
30,1,1,1,0,1,1.0,10.739,1,0,1.09,0,2023-wimbledon-1103,0
15,1,1,1,0,1,1.0,14.474,1,0,0.8900000000000003,0,2023-wimbledon-1103,0
0,1,1,1,0,1,1.0,17.055,1,1,0.08999999999999986,0,2023-wimbledon-1103,0
-10,0,1,1,0,1,1.0,0.802,1,0,-2.42,1,2023-wimbledon-1103,0
0,1,1,1,0,1,1.0,1.893,1,1,-2.3999999999999995,1,2023-wimbledon-1103,0
10,1,1,1,0,1,1.0,5.273,1,1,0.06000000000000022,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,0.0,0,1,2.57,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,21.092,0,0,3.289999999999999,0,2023-wimbledon-1103,1
-30,0,0,0,0,0,0.0,0.476,0,1,0.9099999999999997,0,2023-wimbledon-1103,0
-40,0,0,0,0,0,0.0,0.809,0,1,-1.15,0,2023-wimbledon-1103,0
0,1,0,1,0,0,0.6666666666666666,36.152,1,1,-3.4,0,2023-wimbledon-1103,1
-15,0,0,1,0,0,0.6666666666666666,23.875,1,1,-3.5999999999999996,0,2023-wimbledon-1103,1
-30,0,0,1,0,0,0.6666666666666666,69.193,1,1,-3.8,1,2023-wimbledon-1103,0
-15,0,0,1,0,0,0.6666666666666666,5.972,1,1,-1.5699999999999998,1,2023-wimbledon-1103,1
0,1,0,1,0,0,0.6666666666666666,20.983,1,1,0.09000000000000002,1,2023-wimbledon-1103,1
10,1,0,1,0,0,0.6666666666666666,27.856,1,0,2.58,1,2023-wimbledon-1103,0
0,1,0,1,0,0,0.0,7.713,0,1,5.479999999999999,0,2023-wimbledon-1103,0
-15,0,0,1,0,0,0.0,10.621,0,1,3.629999999999999,0,2023-wimbledon-1103,0
-30,0,0,1,0,0,0.0,31.29,0,1,0.9099999999999997,1,2023-wimbledon-1103,1
-15,0,0,1,0,0,0.0,14.854,0,1,0.8800000000000001,0,2023-wimbledon-1103,0
-25,0,0,1,0,0,0.0,26.74,0,0,-1.97,0,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,3.751,1,1,-1.3699999999999999,1,2023-wimbledon-1103,1
15,1,0,0,0,1,0.0,11.301,1,1,0.8600000000000001,0,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,14.463,1,1,-1.3699999999999999,0,2023-wimbledon-1103,1
-15,0,0,0,0,1,0.0,5.477,1,1,-1.6199999999999999,0,2023-wimbledon-1103,1
-25,0,0,0,0,1,0.0,6.211,1,0,-2.4699999999999998,1,2023-wimbledon-1103,0
-10,0,0,0,0,1,0.0,42.475,1,0,-2.4699999999999993,0,2023-wimbledon-1103,1
0,1,0,0,0,0,0.0,5.002,0,1,-2.8899999999999997,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,5.934,0,1,-2.6399999999999997,0,2023-wimbledon-1103,0
-30,0,0,0,0,0,0.0,7.108,0,0,-2.3899999999999997,0,2023-wimbledon-1103,1
-40,0,0,0,0,0,0.0,14.373,0,0,-4.62,1,2023-wimbledon-1103,0
-25,0,0,0,0,0,0.0,3.619,0,0,-1.97,1,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,28.183,0,0,0.09000000000000002,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,12.77,0,0,2.1799999999999997,1,2023-wimbledon-1103,0
10,1,0,0,0,0,0.0,14.172,0,1,4.66,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,0.0,1,1,6.180000000000001,1,2023-wimbledon-1103,0
15,1,0,0,0,0,0.0,0.0,1,1,7.0600000000000005,1,2023-wimbledon-1103,0
30,1,0,0,0,0,0.0,3.443,1,1,7.94,1,2023-wimbledon-1103,1
40,1,0,0,0,0,0.0,3.134,1,0,8.82,0,2023-wimbledon-1103,0
25,1,0,0,0,0,0.0,22.467,1,1,4.65,0,2023-wimbledon-1103,0
10,1,0,0,0,0,0.0,24.585,1,0,0.08999999999999986,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,2.423,0,1,0.8800000000000001,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,0.0,0,1,-1.15,0,2023-wimbledon-1103,1
-30,0,0,0,0,0,0.0,1.166,0,1,-0.7499999999999998,0,2023-wimbledon-1103,1
-40,0,0,0,0,0,0.0,1.296,0,1,-0.3500000000000001,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,13.628,1,1,-2.5999999999999996,1,2023-wimbledon-1103,1
15,1,1,1,0,0,1.0,22.605,1,1,-0.3699999999999999,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,10.038,1,1,-0.5699999999999998,0,2023-wimbledon-1103,0
-15,0,1,1,0,0,1.0,12.299,1,0,-0.7699999999999998,0,2023-wimbledon-1103,1
-25,0,1,1,0,0,1.0,1.639,1,1,-2.37,1,2023-wimbledon-1103,0
-10,0,1,1,0,0,1.0,11.108,1,1,-2.3499999999999996,1,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,15.424,1,1,0.11000000000000004,0,2023-wimbledon-1103,0
-10,0,1,1,0,0,1.0,3.964,1,0,0.1100000000000001,0,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,24.298,0,1,0.6900000000000004,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,10.125,0,1,-1.5899999999999999,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,25.346,0,1,-1.7899999999999998,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,4.336,0,1,-1.5899999999999999,0,2023-wimbledon-1103,1
-25,0,0,0,0,0,0.0,6.883,0,0,-1.97,1,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,10.098,0,1,0.060000000000000026,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,14.197,0,0,0.09000000000000002,1,2023-wimbledon-1103,1
10,1,0,0,0,0,0.0,0.255,0,0,2.1799999999999997,0,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,4.466,0,0,2.45,1,2023-wimbledon-1103,1
10,1,0,0,0,0,0.0,52.071,0,1,2.12,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,10.994,1,1,3.15,0,2023-wimbledon-1103,1
-15,0,0,0,0,1,0.0,0.0,1,1,1.09,0,2023-wimbledon-1103,1
-30,0,0,0,0,1,0.0,22.397,1,1,1.09,1,2023-wimbledon-1103,0
-15,0,0,0,0,1,0.0,5.043,1,1,1.46,1,2023-wimbledon-1103,1
0,1,0,0,0,1,0.0,5.146,1,1,0.09000000000000002,1,2023-wimbledon-1103,0
10,1,0,0,0,1,0.0,17.095,1,0,2.58,0,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,41.369,1,0,2.799999999999999,0,2023-wimbledon-1103,1
-10,0,0,0,0,1,0.0,6.187,1,1,-0.01000000000000019,1,2023-wimbledon-1103,1
0,1,0,0,0,1,0.0,40.219,1,0,-0.04000000000000006,0,2023-wimbledon-1103,0
-10,0,0,0,0,1,0.0,6.044,1,1,-2.4699999999999998,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,62.52,1,0,0.009999999999999981,1,2023-wimbledon-1103,0
10,1,0,0,0,1,0.0,35.501,1,0,2.5500000000000003,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,8.698,0,1,3.4,0,2023-wimbledon-1103,0
-15,0,0,0,0,1,0.0,43.101,0,1,4.0699999999999985,0,2023-wimbledon-1103,1
-30,0,0,0,0,1,0.0,3.777,0,1,1.71,0,2023-wimbledon-1103,0
-40,0,0,0,0,1,0.0,12.468,0,1,-0.3500000000000001,0,2023-wimbledon-1103,0
0,1,1,1,0,1,0.0,10.947,1,1,-2.6899999999999995,0,2023-wimbledon-1103,0
-15,0,1,1,0,1,0.0,5.919,1,1,-2.9399999999999995,1,2023-wimbledon-1103,0
0,1,1,1,0,1,0.0,4.083,1,1,-0.71,1,2023-wimbledon-1103,0
15,1,1,1,0,1,0.0,11.613,1,1,1.5700000000000003,0,2023-wimbledon-1103,0
0,1,1,1,0,1,0.0,25.279,1,1,0.06000000000000005,1,2023-wimbledon-1103,0
10,1,1,1,0,1,0.0,3.578,1,1,2.5399999999999996,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,5.692,0,1,2.59,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,24.493,0,1,0.51,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,19.534,0,0,2.9399999999999995,1,2023-wimbledon-1103,0
15,1,0,0,0,0,0.0,11.606,0,0,2.97,0,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,15.528,0,0,0.09000000000000008,1,2023-wimbledon-1103,0
10,1,0,0,0,0,0.0,13.951,0,0,2.12,1,2023-wimbledon-1103,0
0,1,0,1,0,1,0.0,1.731,1,0,3.99,1,2023-wimbledon-1103,0
15,1,0,1,0,1,0.0,3.676,1,0,4.42,1,2023-wimbledon-1103,0
30,1,0,1,0,1,0.0,16.763,1,0,7.3,1,2023-wimbledon-1103,1
40,1,0,1,0,1,0.0,5.193,1,0,8.18,0,2023-wimbledon-1103,0
25,1,0,1,0,1,0.0,30.181,1,0,3.5199999999999996,0,2023-wimbledon-1103,0
10,1,0,1,0,1,0.0,18.949,1,1,0.039999999999999813,0,2023-wimbledon-1103,0
0,1,0,1,0,1,0.0,6.116,1,1,-2.42,1,2023-wimbledon-1103,0
10,1,0,1,0,1,0.0,53.35,1,0,-2.4200000000000004,1,2023-wimbledon-1103,1
0,1,0,1,0,1,1.0,40.34,0,0,1.7500000000000002,0,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,25.768,0,0,2.15,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,0.837,0,1,4.58,0,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,14.506,0,1,2.55,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,5.891,0,1,0.060000000000000026,0,2023-wimbledon-1103,0
-10,0,0,1,0,1,1.0,4.744,0,0,0.09000000000000008,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,1.015,0,1,0.060000000000000026,0,2023-wimbledon-1103,1
-10,0,0,1,0,1,1.0,10.256,0,0,0.09000000000000008,0,2023-wimbledon-1103,1
0,1,0,1,0,0,0.6666666666666666,9.61,1,1,0.10000000000000019,1,2023-wimbledon-1103,1
15,1,0,1,0,0,0.6666666666666666,54.628,1,1,2.3299999999999996,0,2023-wimbledon-1103,1
0,1,0,1,0,0,0.6666666666666666,8.274,1,1,0.10000000000000009,0,2023-wimbledon-1103,1
-15,0,0,1,0,0,0.6666666666666666,16.409,1,1,-0.10000000000000009,1,2023-wimbledon-1103,1
0,1,0,1,0,0,0.6666666666666666,4.626,1,1,0.060000000000000026,1,2023-wimbledon-1103,0
10,1,0,1,0,0,0.6666666666666666,55.005,1,0,0.09000000000000002,1,2023-wimbledon-1103,0
0,1,0,1,0,0,0.6666666666666666,0.0,1,0,2.74,0,2023-wimbledon-1103,1
0,1,0,1,0,0,1.0,15.008,0,1,3.8299999999999983,1,2023-wimbledon-1103,0
15,1,0,1,0,0,1.0,23.844,0,0,4.1000000000000005,1,2023-wimbledon-1103,1
30,1,0,1,0,0,1.0,31.177,0,1,4.7299999999999995,1,2023-wimbledon-1103,0
40,1,0,1,0,0,1.0,45.178,0,0,3.6,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,3.324,1,0,7.26,1,2023-wimbledon-1103,0
15,1,0,0,0,1,0.0,21.648,1,0,8.14,0,2023-wimbledon-1103,1
0,1,0,0,0,1,0.0,32.719,1,1,6.17,0,2023-wimbledon-1103,1
-15,0,0,0,0,1,0.0,19.747,1,1,3.09,0,2023-wimbledon-1103,1
-25,0,0,0,0,1,0.0,5.36,1,1,-2.42,0,2023-wimbledon-1103,0
0,1,0,1,0,1,0.0,49.106,0,0,-3.6699999999999995,1,2023-wimbledon-1103,1
15,1,0,1,0,1,0.0,41.358,0,1,-1.4399999999999993,1,2023-wimbledon-1103,1
30,1,0,1,0,1,0.0,41.211,0,0,0.8200000000000001,0,2023-wimbledon-1103,1
15,1,0,1,0,1,0.0,30.419,0,0,1.0700000000000003,0,2023-wimbledon-1103,0
0,1,0,1,0,1,0.0,1.05,0,1,0.0400000000000003,0,2023-wimbledon-1103,0
-10,0,0,1,0,1,0.0,47.747,0,1,-2.02,0,2023-wimbledon-1103,1
0,1,1,1,0,0,1.0,8.09,1,1,-1.8499999999999996,0,2023-wimbledon-1103,1
-15,0,1,1,0,0,1.0,2.037,1,1,-2.05,1,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,0.946,1,1,0.23000000000000018,1,2023-wimbledon-1103,0
15,1,1,1,0,0,1.0,11.916,1,0,2.5100000000000002,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,17.856,1,0,0.1100000000000001,1,2023-wimbledon-1103,0
10,1,1,1,0,0,1.0,13.941,1,1,2.5399999999999996,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,36.578,1,1,0.1100000000000001,0,2023-wimbledon-1103,0
-10,0,1,1,0,0,1.0,8.554,1,1,-2.37,1,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,9.956,1,0,0.060000000000000026,1,2023-wimbledon-1103,0
10,1,1,1,0,0,1.0,10.026,1,0,0.09000000000000002,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,4.283,0,1,2.6,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,2.564,0,0,3.2699999999999987,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,1.207,0,1,2.9399999999999995,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,24.652,0,1,0.9100000000000001,0,2023-wimbledon-1103,1
-25,0,0,0,0,0,0.0,9.103,0,0,-1.97,1,2023-wimbledon-1103,1
-10,0,0,0,0,0,0.0,9.498,0,1,0.060000000000000026,0,2023-wimbledon-1103,0
0,1,1,1,0,1,0.0,1.022,1,1,-1.3699999999999999,1,2023-wimbledon-1103,1
15,1,1,1,0,1,0.0,42.069,1,1,0.8800000000000001,0,2023-wimbledon-1103,1
0,1,1,1,0,1,0.0,39.286,1,0,0.7100000000000002,0,2023-wimbledon-1103,1
-15,0,1,1,0,1,0.0,14.796,1,1,-1.5999999999999999,0,2023-wimbledon-1103,0
-25,0,1,1,0,1,0.0,22.84,1,1,-2.4499999999999997,0,2023-wimbledon-1103,0
0,1,0,0,0,0,1.0,7.835,0,1,-5.3199999999999985,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,1.0,1.278,0,1,-5.12,0,2023-wimbledon-1103,0
-30,0,0,0,0,0,1.0,23.151,0,0,-4.87,1,2023-wimbledon-1103,1
-15,0,0,0,0,0,1.0,22.027,0,0,-2.5900000000000003,0,2023-wimbledon-1103,0
-25,0,0,0,0,0,1.0,17.35,0,1,-1.97,1,2023-wimbledon-1103,0
-10,0,0,0,0,0,1.0,0.545,0,1,0.060000000000000026,0,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,21.576,1,1,0.6500000000000001,0,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,4.232,1,1,-1.66,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,12.428,1,0,0.5700000000000001,0,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,25.696,1,0,-1.66,1,2023-wimbledon-1103,1
0,1,0,1,0,1,1.0,5.925,1,1,0.009999999999999981,1,2023-wimbledon-1103,1
10,1,0,1,0,1,1.0,1.853,1,0,2.5500000000000003,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,70.34,0,1,2.64,0,2023-wimbledon-1103,1
-15,0,0,0,0,0,0.0,4.856,0,0,3.3099999999999987,1,2023-wimbledon-1103,1
0,1,0,0,0,0,0.0,13.589,0,0,2.9799999999999995,1,2023-wimbledon-1103,1
15,1,0,0,0,0,0.0,24.458,0,1,3.0100000000000002,0,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,0.886,0,1,0.09000000000000008,0,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,1.079,0,1,0.0900000000000003,0,2023-wimbledon-1103,0
0,1,1,1,1,1,0.0,2.442,1,0,-1.21,0,2023-wimbledon-1103,0
-15,0,1,1,1,1,0.0,8.782,1,1,-3.4899999999999993,1,2023-wimbledon-1103,0
0,1,1,1,1,1,0.0,0.569,1,1,-1.2599999999999998,1,2023-wimbledon-1103,0
15,1,1,1,1,1,0.0,22.364,1,1,1.02,1,2023-wimbledon-1103,1
25,1,1,1,1,1,0.0,7.421,1,1,2.55,0,2023-wimbledon-1103,0
10,1,1,1,1,1,0.0,0.878,1,1,2.8199999999999994,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,26.715,0,0,2.51,0,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,14.471,0,1,0.41,0,2023-wimbledon-1103,1
-30,0,0,1,0,1,1.0,12.978,0,1,-1.65,1,2023-wimbledon-1103,0
-15,0,0,1,0,1,1.0,48.361,0,0,0.8300000000000001,1,2023-wimbledon-1103,0
0,1,0,1,0,1,1.0,13.114,0,1,0.0400000000000002,0,2023-wimbledon-1103,0
-10,0,0,1,0,1,1.0,9.029,0,0,0.09000000000000008,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,7.917,1,1,0.6700000000000004,1,2023-wimbledon-1103,0
15,1,1,1,0,0,1.0,3.617,1,0,0.8400000000000001,0,2023-wimbledon-1103,0
0,1,1,1,0,0,1.0,16.002,1,1,-1.39,1,2023-wimbledon-1103,0
15,1,1,1,0,0,1.0,18.753,1,0,0.8400000000000001,1,2023-wimbledon-1103,0
25,1,1,1,0,0,1.0,0.835,1,1,2.5500000000000003,1,2023-wimbledon-1103,0
0,1,0,1,0,1,0.0,49.524,0,0,2.6,1,2023-wimbledon-1103,1
15,1,0,1,0,1,0.0,12.593,0,1,5.479999999999999,1,2023-wimbledon-1103,0
30,1,0,1,0,1,0.0,9.228,0,0,5.96,1,2023-wimbledon-1103,1
40,1,0,1,0,1,0.0,28.985,0,0,6.44,0,2023-wimbledon-1103,0
25,1,0,1,0,1,0.0,2.068,0,1,3.5300000000000002,0,2023-wimbledon-1103,0
10,1,0,1,0,1,0.0,20.181,0,0,0.0900000000000003,0,2023-wimbledon-1103,1
0,1,0,1,0,1,0.0,46.242,0,0,-1.97,0,2023-wimbledon-1103,0
-10,0,0,1,0,1,0.0,10.321,0,0,-4.0,0,2023-wimbledon-1103,0
0,1,1,1,1,1,0.6666666666666666,10.172,1,1,-3.4699999999999998,0,2023-wimbledon-1103,0
-15,0,1,1,1,1,0.6666666666666666,18.204,1,0,-3.67,0,2023-wimbledon-1103,1
-30,0,1,1,1,1,0.6666666666666666,4.36,1,1,-3.92,1,2023-wimbledon-1103,0
-15,0,1,1,1,1,0.6666666666666666,0.72,1,1,-1.69,1,2023-wimbledon-1103,0
0,1,1,1,1,1,0.6666666666666666,9.56,1,1,0.060000000000000206,1,2023-wimbledon-1103,0
10,1,1,1,1,1,0.6666666666666666,17.576,1,0,2.55,0,2023-wimbledon-1103,0
0,1,1,1,1,1,0.6666666666666666,4.812,1,1,2.869999999999999,1,2023-wimbledon-1103,0
10,1,1,1,1,1,0.6666666666666666,26.822,1,1,2.54,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,10.075,0,0,2.5500000000000003,0,2023-wimbledon-1103,0
-15,0,0,0,0,1,0.0,18.346,0,0,0.44,1,2023-wimbledon-1103,0
0,1,0,0,0,1,0.0,6.391,0,0,2.8699999999999997,0,2023-wimbledon-1103,0
-15,0,0,0,0,1,0.0,10.424,0,1,0.8400000000000001,0,2023-wimbledon-1103,0
-25,0,0,0,0,1,0.0,9.449,0,1,-2.07,0,2023-wimbledon-1103,0
0,1,1,1,1,1,1.0,3.834,1,0,-1.44,0,2023-wimbledon-1103,0
-15,0,1,1,1,1,1.0,0.775,1,1,-3.7199999999999998,1,2023-wimbledon-1103,0
0,1,1,1,1,1,1.0,4.167,1,1,-1.4699999999999998,0,2023-wimbledon-1103,0
-15,0,1,1,1,1,1.0,4.965,1,1,-1.67,1,2023-wimbledon-1103,0
0,1,1,1,1,1,1.0,2.089,1,1,-0.020000000000000046,1,2023-wimbledon-1103,0
10,1,1,1,1,1,1.0,36.162,1,0,2.52,0,2023-wimbledon-1103,1
0,1,1,1,1,1,1.0,12.783,1,1,-0.009999999999999967,1,2023-wimbledon-1103,1
10,1,1,1,1,1,1.0,3.721,1,0,2.4699999999999993,1,2023-wimbledon-1103,1
0,1,0,0,0,0,0.0,107.414,0,0,2.5,1,2023-wimbledon-1103,1
15,1,0,0,0,0,0.0,4.541,0,1,2.53,0,2023-wimbledon-1103,1
0,1,0,0,0,0,0.0,5.518,0,1,3.249999999999999,0,2023-wimbledon-1103,0
-15,0,0,0,0,0,0.0,30.167,0,1,0.8900000000000001,0,2023-wimbledon-1103,1
-25,0,0,0,0,0,0.0,4.843,0,0,-1.97,1,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,20.837,0,0,-1.97,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,1.241,0,1,0.09000000000000002,0,2023-wimbledon-1103,0
-10,0,0,0,0,0,0.0,14.685,0,1,0.09000000000000008,1,2023-wimbledon-1103,0
0,1,0,0,0,0,0.0,9.393,0,0,2.12,1,2023-wimbledon-1103,1
10,1,0,0,0,0,0.0,28.661,0,0,2.15,1,2023-wimbledon-1103,1
0,1,0,1,1,1,0.6666666666666666,24.574,1,1,3.9999999999999996,1,2023-wimbledon-1103,0
15,1,0,1,1,1,0.6666666666666666,104.632,1,0,6.88,0,2023-wimbledon-1103,1
0,1,0,1,1,1,0.6666666666666666,6.252,1,1,4.98,1,2023-wimbledon-1103,1
15,1,0,1,1,1,0.6666666666666666,76.357,1,0,4.69,0,2023-wimbledon-1103,0
0,1,0,1,1,1,0.6666666666666666,0.864,1,0,-0.009999999999999967,0,2023-wimbledon-1103,1
-10,0,0,1,1,1,0.6666666666666666,11.921,1,1,-2.5199999999999996,1,2023-wimbledon-1103,1
0,1,0,1,1,1,0.6666666666666666,70.795,1,1,-0.04000000000000006,0,2023-wimbledon-1103,1
-10,0,0,1,1,1,0.6666666666666666,26.142,1,0,-2.4699999999999998,1,2023-wimbledon-1103,0
0,1,0,1,1,1,0.6666666666666666,1.939,1,1,0.009999999999999981,1,2023-wimbledon-1103,0
10,1,0,1,1,1,0.6666666666666666,90.923,1,0,2.5500000000000003,1,2023-wimbledon-1103,0
